,HumanRecognition,HITId,AssignmentId,WorkerId,ca,no,tr,fr
2201,Mug,341YLJU22LYROY7XD93AZVGTI6HI2L,3YHH42UU5FEP59AI9R1BX7BS4S60LO,AQ0YWEW29GSIJ,mug,6,rxplus,19
2202,Mug,3K3G488TS57W4TE380AH64ARTQZQ57,3PJ71Z61R81UBWURGD2L63379SK91W,A12X8RUSITV7RU,mug,6,rxplus,37
2203,Mug,3AJA9FLWTFXBPSJ914IHJEAIRA1FIH,32UTUBMZ7KVTL1PMLB064X5DMY3BVA,AORRGKTLLKLU0,mug,6,rxplus,55
2204,Mug,3FHTJGYT9QZ9KE28PJEJAWB6E3XGPU,3X08E93BHZH20ZTQOCBQHP3MR6266Y,A3E7ZJB271LWC4,mug,6,rzplus,1
2205,Mug,3Y3CZJSZANSWGUT3LFZHBUKWPCBR5J,3Y9N9SS8L2A2OPLNFXL6GS1UY2D3D9,A10IUXCZBNYUXC,mug,6,rzplus,19
2206,Mug,373L46LKQA5I0PVTKXUEBSHNCLDKJ6,3ZPBJO59KT0HIXSMUIA8KM24H8DHDE,A2H557RQ3T3LPX,mug,6,rzplus,37
2207,Mug,3Q9SPIIRXMLYUWM6F504648Z95WAWG,39DD6S19JTA81O6GWZRZQBOUDB9ZEV,A39FOF5RQ9CQAF,mug,6,rzplus,55
2208,Mug,308KJXFUKU562FICK0VTJK1054YATW,3U8YCDAGXTF0W6QV1W97ETAMBKVQ0A,AF2RVFRGP7GXX,mug,7,rxplus,1
2209,Mug,3DWGDA5PPI3PLJ91TC2F91WIY2YV1D,3OLF68YTND0Z6UY4FIV6R0ILGIYAFM,A1R8I1H63TWK79,mug,7,rxplus,19
2210,Mug,3NRZ1LDP8Z59BVXDFB28V3RCPTLPZM,3DZQRBDBSPE8QE45CNGVBRNUZ1V3S3,A3GJ43NLKYZ7O,mug,7,rxplus,37
2211,Cup,34OWYT6U4ZG2OISWYIIP9IO7OC6I9S,37Z929RLGD7DPV2ZR2MMT4RST19TSD,AORRGKTLLKLU0,mug,7,rxplus,55
2212,Mug,3D06DR5238I2PKSSB3UHX668B39MAS,3300DTYQT6GZNW5P938MZICQ853EQP,A3E7ZJB271LWC4,mug,7,rzplus,1
2213,Cup,3OJX0UFJ1267X9NWSZ73SLCII7YU9H,3EFVCAY5L781S8RL1A2DA74IJ8UJ8N,A20SXG1DHDIDI7,mug,7,rzplus,19
2214,Mug,3D1UCPY6HJ8NKAR38N5O5GR7LOX83Z,3SPJ0334252G7EI3EE079KSKCNIJYM,A094612415T5EHTYKXTQ,mug,7,rzplus,37
2215,Mug,3HA5ODM5LDRPF38V6VHZ52JRO21VSN,3RWE2M8QWL9FT9D3L4HQAZFH9WMN0B,A39FOF5RQ9CQAF,mug,7,rzplus,55
2216,Mug,3ZQX1VYFUG4C6ZKPRLPGTJPIG8HO8K,3X66WABAJ0H509VEHNMEMD4R895G3Z,AF2RVFRGP7GXX,mug,8,rxplus,1
2217,Mug,3D1UCPY6HJ8NKAR38N5O5GR7LOC389,3L4D84MIL3RULJSE4EWJNKXHMK2JH6,A1R8I1H63TWK79,mug,8,rxplus,19
2218,Mug,36QZ6V159CCP2OJV157U9GH8AVDUSI,3JW0YLFXRXFYOTN26C1YDD1C36CWW6,AJ7JFYKBG85ZV,mug,8,rxplus,37
2219,Mug,3PZDSVZ3K8GT5DXBE3ZQXI98OJM4NY,3C8HJ7UOPBT6DCYTDXFI3JT3M81ZMB,AORRGKTLLKLU0,mug,8,rxplus,55
2220,Mug,36MUZ9VAF912B33REFX0AZ95N4FEDX,3UJ1CZ6IZLOB4TR9Q64OQOLED0QS5S,A3E7ZJB271LWC4,mug,8,rzplus,1
2221,Mug,3CMV9YRYQ60TKVDB5X6FQSU21LHJL7,32KTQ2V7RHER7LGG9ZLJQVRA78F9ME,A10IUXCZBNYUXC,mug,8,rzplus,19
2222,Mug,31N9JPQXJSHNHPL6TAJ9R7ICTOEHN3,3NQL1CS15V7PY9IXV3EQC83E7AEYVB,A3AJR1PM02424Y,mug,8,rzplus,37
2223,Mug,31JUPBOOSQ340EHSET9O12LOLAS8LH,3G5F9DBFOTW3CES8L3A2Q88BHGTHVR,A39FOF5RQ9CQAF,mug,8,rzplus,55
2224,Cup,3H5TOKO3ECILYSRJFMD9V7NMTMR464,3ERET4BTVQ8WHXGDON83BIZ6FIOK9F,AF2RVFRGP7GXX,mug,9,rxplus,1
2225,Mug,3SD15I2WE5T0GW8FF88QL2VGFTM36N,38JBBYETQS9SYRIRB619WFBLC7M4EM,A1R8I1H63TWK79,mug,9,rxplus,19
2226,Mug,3B9J25CZ38CTGU2VFEMUFAV23V6SC6,3HL8HNGX490L1BOZNCH6V571A22F92,AJ7JFYKBG85ZV,mug,9,rxplus,37
2227,Mug,3GVPRXWRQKTYAZ43JLK5VMX1TMI7I5,3K4J6M3CXIS5KUUZQ21O9LIXH1RGAS,AORRGKTLLKLU0,mug,9,rxplus,55
2228,Mug,32K26U12EQNJDEPD95MAA3XRNZIDV2,35GMH2SV3IGW2KS9UQGIADHQT4KEOG,A3E7ZJB271LWC4,mug,9,rzplus,1
2229,Mug,3HO4MYYR25NKFQLYUS4R8BLGS6QU66,3KYQYYSHYZ6RAEE9YV5Y4VZ5TT8ODO,A10IUXCZBNYUXC,mug,9,rzplus,19
2230,Mug,378G7J1SKOX1K93IVA2Q2NYQUKQEWB,3A1COHJ8NNU512WVDAZSYUO36HG8HZ,AQ0YWEW29GSIJ,mug,9,rzplus,37
2231,Mug,371DNNCG571SJRPXN2BFNTV5FNE8TK,3F0BG9B9MTMNNJH1D5BA6UNBLUWY7C,A39FOF5RQ9CQAF,mug,9,rzplus,55
2232,Mug,3FJ2RVH2625YDXEU9FXXM2HQZ9392O,3K2755HG5W2X411GZSM8H1QRY7XDFY,AF2RVFRGP7GXX,mug,10,rxplus,1
2233,Mug,3YZ7A3YHS8S8H9TG04ZM14PSBE9S5N,3E47SOBEYUV790XS04XI0SL1WDBCIH,A1R8I1H63TWK79,mug,10,rxplus,19
2234,Mug,3DZKABX20L498MJZ99RZQXF92Z0VCE,3YWRV122CWYA6O2FD96RH9DT0JZ8U5,A3242LKO7C4LK4,mug,10,rxplus,37
2235,Mug,31N9JPQXJSHNHPL6TAJ9R7ICTO8HNX,3Z3ZLGNNSMTWDYPSKJRQGR8THE23Q8,AORRGKTLLKLU0,mug,10,rxplus,55
2236,Mug,367O8HRHLJ7QLQPGMZGCWCJEBIV4SB,3F6HPJW4JHZCCDPVSSCRP6LNZ3R2WC,A3E7ZJB271LWC4,mug,10,rzplus,1
2237,Mug,3D42WVSDIBUXFSYE5M4K5246HT4YFB,32KTQ2V7RHER7LGG9ZLJQVRA78EM9Q,A10IUXCZBNYUXC,mug,10,rzplus,19
2238,Mug,3JMNNNO3C439PTR22Q7P0MP1XH02WX,3MMN5BL1W335SJR0SQK9ZIOO7GJ3M5,A094612415T5EHTYKXTQ,mug,10,rzplus,37
2239,Mug,3WRAAIUSCMYDJWRWPAWQ8NM6I72AX9,3SKRO2GZ75QESSDIKATAWCHNKTRK1A,A6Q9OJMLD25QV,mug,10,rzplus,55
2240,Mug,307FVKVSZUE42S5OYWI11LNIOXB473,3U4J9857OIARABOQ3DXQYJPAXYYB7H,AF2RVFRGP7GXX,mug,11,rxplus,1
2241,Mug,3ZXV7Q5FKENKCPX99UMV8BCNE52CFX,3WLEIWSYHSGUFNU6XTQRO3B0K9GH2H,A1R8I1H63TWK79,mug,11,rxplus,19
2242,Mug,3P520RYKDK5OWMLKP9UMG57GWB65US,3S3AMIZX3Y4Q1PH68QW79V5O4BXCDF,A3GJ43NLKYZ7O,mug,11,rxplus,37
2243,Mug,3DZKABX20L498MJZ99RZQXF92Z5CV0,392CY0QWG5Q4EWKD7PR0HU9D44FI43,AORRGKTLLKLU0,mug,11,rxplus,55
2244,Mug,3ACRLU861QD9W6570J6UF9L5KJ3EBQ,3STRJBFXO0QF1CPRMTDK2I0IC9WKTR,A3E7ZJB271LWC4,mug,11,rzplus,1
2245,Mug,3D7VY91L78W78UXKHHUDSHQETLYMBR,3VAR3R6G1T0FTJIIHNUII3L4I2BO8I,A10IUXCZBNYUXC,mug,11,rzplus,19
2246,Mug,3OPLMF3EV8MP3L4WKVY7JZBJA5NNLG,3PXX5PX6L1X9TDMOAG9A8AR01SBABP,AQ0YWEW29GSIJ,mug,11,rzplus,37
2247,Mug,3XJOUITW9XQYPVPT9WSF9KG59T0QTD,3WETL7AQWX77KC6U0R3NIGD2LN753Z,A39FOF5RQ9CQAF,mug,11,rzplus,55
2248,Mug,3VP28W7DVQJXKI8J1863J9D8NGXFZU,3QFUFYSY92EK45IN6HLFEXWLLU34FB,AF2RVFRGP7GXX,mug,12,rxplus,1
2249,Mug,34D9ZRXCZUT5NF5XV0Q39F5E3SASAT,3X73LLYYQ5DQ49JZJCOBGREYV49NHG,A1R8I1H63TWK79,mug,12,rxplus,19
2250,Mug,382GHPVPIVQM1941WKFBO4B2J2R34D,3Z7VU45IP2G9HNC4KBWKJR50OVNZ1G,AJ7JFYKBG85ZV,mug,12,rxplus,37
2251,Mug,3XDJY5RK6VK603HKB4BCBD12WFF4UQ,3KGTPGBS61KZK90QXSXQ7I0QEL9U2U,AORRGKTLLKLU0,mug,12,rxplus,55
2252,Mug,3L60IFZKG6HV7TZVQCOWMNLG7C0HHP,3M68NM076L6VMIRAG0EOSKUINTD6RT,A3E7ZJB271LWC4,mug,12,rzplus,1
2253,Mug,3IZPORCT2I88WNDYMH0Q0RNMUL2RH0,3K9FOBBF2LISQ52PAX398J75CS5NLO,A10IUXCZBNYUXC,mug,12,rzplus,19
2254,Mug,3ZUE82NE1D0I0M7WSI6Q6PG4OE2F8F,3X31TUMD71LPCYV05A5BBCU29R41LY,A3AJR1PM02424Y,mug,12,rzplus,37
2255,Mug,38EHZ67RJPR3ZB5VX3MRTSHB9YVGM7,3U4J9857OIARABOQ3DXQYJPA0LI7BA,A39FOF5RQ9CQAF,mug,12,rzplus,55
2256,Mug,3R0WOCG22P8J0Z0D4FC5EHV89L2DUS,3BWI6RSP7K8PHE0AD4ZGZRVV0V4E7D,AF2RVFRGP7GXX,mug,13,rxplus,1
2257,Cup,3QHITW7OZR8TAZQK3W1YEFQDL4QAQN,3180JW2OT8BI5Q8J3CVAYNURHBC5JC,AJM4334V07JDQ,mug,13,rxplus,19
2258,Mug,3NQUW096O974EJ02JLF21YGZ5GVL94,3Q8GYXHFET1VXC2DTKEOBJHWRTQC5W,AJ7JFYKBG85ZV,mug,13,rxplus,37
2259,Mug,3PR3LXCWTIYZEDHRX4IQCSBMCPA9XJ,3MAOD8E57U9NQZJEOG6XJD2SJYFXNE,A1SVY6OLOUWIOZ,mug,13,rxplus,55
2260,Mug,3I4E7AFQ3NYH38LGE686CJ4JVYZJT6,3LS2AMNW5JPLZNIE3HBI4U64C79OQ3,A3E7ZJB271LWC4,mug,13,rzplus,1
2261,Mug,31J7RYEC0OPMPEX7F809MSYG74I1LM,3C5W7UE9CJPH8HYECFRX6YDSEB1MX5,A20SXG1DHDIDI7,mug,13,rzplus,19
2262,Cup,3BDORL6HLNCHFF2I0PMPP0Q6HTYCRD,3CTOC39K3BPXSUM2R5A7W78N8PDJ7R,A2H557RQ3T3LPX,mug,13,rzplus,37
2263,Mug,3DA79LNS6CU6IUJRBLGJWCNUZ1MT3D,30X31N5D67P8AZ3QL2V5YZ105H8SAL,A39FOF5RQ9CQAF,mug,13,rzplus,55
2264,Mug,3FULMHZ7PXWNNVCB22KQK3K8JM6M4W,3SBEHTYCWR2KC3YXWWF7XJDKWNTIY0,AF2RVFRGP7GXX,mug,14,rxplus,1
2265,Mug,3PUOXASB6A2OJ8H6YM6B9DRXKPT9Z1,3YMU66OBIR7KUH2DW8BGQ751USOHG3,A1R8I1H63TWK79,mug,14,rxplus,19
2266,Mug,3CMIQF80HQPSNXEHDJKMYAORPLAQ6N,3GDTJDAPVYARTGX647F5QZWZNXV8MC,A13OOAT2ORKH6V,mug,14,rxplus,37
2267,Mug,3ZLW647WBOUCYVPES6WNVPE4ZOZ23K,3180JW2OT8BI5Q8J3CVAYNURHF95JH,AORRGKTLLKLU0,mug,14,rxplus,55
2268,Mug,371Q3BEXEK86OND57S62Q8WNCDXZSH,3YOH7BII0D6UE4TGRODZ30O39UFVKL,A3E7ZJB271LWC4,mug,14,rzplus,1
2269,Cup,378G7J1SKOX1K93IVA2Q2NYQUKPWES,3OE22WJIGMNGCS2BZ3NR30YTUUEUQ5,A20SXG1DHDIDI7,mug,14,rzplus,19
2270,Mug,351S7I5UHCVJ8VGWHAMU3KYR6GINJE,3RANCT1ZVJGT8M0MGLQ18B3U8UOBUL,A3AJR1PM02424Y,mug,14,rzplus,37
2271,Mug,3XBYQ44Z7S339SLFL5RL19YRXUHTWK,37W3JXSD6A72DYI2LDJMYAMSEL9YWI,A39FOF5RQ9CQAF,mug,14,rzplus,55
2272,Mug,338GLSUI56A0J6M56GCVNGG501XFSP,3DYGAII7PP73KNUFIHOXTUBUJS3PQC,A3OLRWACCCCUTU,mug,15,rxplus,1
2273,Mug,3L84EBDQ4A1DB91B2IUQC7H0RASKKK,3PXX5PX6L1X9TDMOAG9A8AR01K6AB4,A23UXKTVERRXNK,mug,15,rxplus,19
2274,Mug,3SMIWMMK744I9504LAHV65KTG89UWX,3FQ5JJ512PNH6ZK7PXR8TJUQNNZKN7,A3242LKO7C4LK4,mug,15,rxplus,37
2275,Mug,38DCH97KIK14BSTOX2EB7ETWBRZJQR,32KTQ2V7RHER7LGG9ZLJQVRA75OM9U,AORRGKTLLKLU0,mug,15,rxplus,55
2276,Mug,3S37Y8CWJBZJS76P64QDT1MZHVR4WQ,3HFNH7HEMLDX7A1GFYYAZLX2LLGQGG,A3E7ZJB271LWC4,mug,15,rzplus,1
2277,Mug,34YWR3PJ3B9HIJTEX8ZXJHAT9LLX00,3TUI152ZZFM03VBDXFD7SYTWJXOQ19,A3GJ43NLKYZ7O,mug,15,rzplus,19
2278,Mug,31D0ZWOD1DY5M6LLMY7JZ9ZV80D0A0,3R08VXYT7GUJYEM1Y4TMLX2VALGW7T,AQ0YWEW29GSIJ,mug,15,rzplus,37
2279,Mug,3UQ1LLR27D7IJ2A7BRT2XTRJBYSLAY,3T111IHZ5IPI41T8E7H0CULKDX79RZ,A39FOF5RQ9CQAF,mug,15,rzplus,55
2280,Mug,3ZXNP4Z3AUK000C94OHIN2PTAJ6L7D,3KIBXJ1WD9TZOKKJQCRL88UVAHKKO3,AF2RVFRGP7GXX,mug,16,rxplus,1
2281,Mug,32PT7WK7EPEZ15NUPVG4R858WF93DF,3JBT3HLQFC1CYFV65D7AKNNYR9RZPE,A23UXKTVERRXNK,mug,16,rxplus,19
2282,Mug,3SBNLSTU7X40MYUNA2BDV9ANBAIZDI,3DUZQ9U6SQNS2N6OWXM1UMFDQKDVSF,AJ7JFYKBG85ZV,mug,16,rxplus,37
2283,Mug,3TCFMTM8IHNGOSBZ52I47WZ714L12R,3CN4LGXD51NQ4WZIB7D33I31UNJY4V,AORRGKTLLKLU0,mug,16,rxplus,55
2284,Mug,31ANT7FQOB1JR0F0PANNXQIQ239H58,3JBT3HLQFC1CYFV65D7AKNNYRFPPZE,A3E7ZJB271LWC4,mug,16,rzplus,1
2285,Cup,3BJKPTD2RFBY1W4TMBHFEAQA5FXTRC,34X6J5FLPXX7YCRHN4JDWYPIDENJQ5,AVIPOL2XSM41P,mug,16,rzplus,19
2286,Mug,3IKDQS3DRHZ4MGZZA2SGB8PFUXFCI9,3YWRV122CWYA6O2FD96RH9DT0O2U84,A3AJR1PM02424Y,mug,16,rzplus,37
2287,Mug,37SOB9Z0TVWIZHBM2CESALDD5O0L32,3Y4W8Q93L3JM0YN6Z7RCZNTDPOXVDT,A39FOF5RQ9CQAF,mug,16,rzplus,55
2288,Mug,3D06DR5238I2PKSSB3UHX668BW2MA7,3M0NZ3JDP5X855DNLYYWMHIHXVMZ5T,A3OLRWACCCCUTU,mug,17,rxplus,1
2289,Mug,30U1YOGZHDV3LM89FAH5ZGDKOV7SDV,3P1L2B7AD5OA8Q21BC3MN87A2VMOL2,A1R8I1H63TWK79,mug,17,rxplus,19
2290,Mug,3X0EMNLXFSOS2BS3EED5AXEG1IFPVM,3E1QT0TDFT85XX7FJSHDY6PI6OC8IX,A3242LKO7C4LK4,mug,17,rxplus,37
2291,Mug,3UUSLRKAVO2H2OOHR7JU4PHO1HA7D3,3Z7EFSHGNDD4ZVMNZQXJ328GKUSXCN,A1F6MWP9A0XLJQ,mug,17,rxplus,55
2292,Mug,3ATYLI1PSW11QGG8IPM7I9YWWQIJOK,39DD6S19JTA81O6GWZRZQBOUD8NZE3,A3E7ZJB271LWC4,mug,17,rzplus,1
2293,Cup,3OREP8RUU5A7GK1Y6EWIFC6HXZMGBD,37TD41K0AL8W3E0O5GRW4URO5ITCS3,A20SXG1DHDIDI7,mug,17,rzplus,19
2294,Mug,32TMVRKDHQX826A781A7FLJDZOT48G,30OG32W0SYAEKZSXTBG5VOHL3V8ENW,A3AJR1PM02424Y,mug,17,rzplus,37
2295,Mug,3KL228NDNYL89N5SCR9BEFP7KT0GK2,3VNXK88KKGHAX8APNRMADRANY3IV9C,A39FOF5RQ9CQAF,mug,17,rzplus,55
2296,Mug,37M4O367WMH5JEGBG730PVQMJI15MK,3WJ1OXY92EFQRFOH74P0H81ZQ038AQ,A2S96ZZ70YFPSK,mug,18,rxplus,1
2297,Mug,3O2Y2UIUDTT2VN9X173TWUPVJEBFKD,3JV9LGBJWXDUMYO00L66AG226EZOGV,A1R8I1H63TWK79,mug,18,rxplus,19
2298,Mug,31GN6YMHMSR2US80W5MVR425VBOSWF,3NKQQ8O3924MNJY6UHH731RUBB4DUQ,A3GJ43NLKYZ7O,mug,18,rxplus,37
2299,Mug,3YOAVL4CB3GNM2BUHRAKS5GHYXU4ZF,3FTOP5WARJNJAJMI66PYHSY007X0JQ,AORRGKTLLKLU0,mug,18,rxplus,55
2300,Mug,3U18MJKL2XLW0HAQ7I58GGLWGW4CNK,3OLQQLKKNWOI191CEDOD2H04UACJE4,A3E7ZJB271LWC4,mug,18,rzplus,1
2301,Mug,3W0XM68Y0SUB58FPU8O87SL1I4D1KJ,3B837J3LDSV09GP7NDHRTPQA5J3SRW,A3GJ43NLKYZ7O,mug,18,rzplus,19
2302,Mug,3NCN4N1H2JGDQCIKTI9D5WFEYB9NBT,3TUI152ZZFM03VBDXFD7SYTWJY61Q4,AQ0YWEW29GSIJ,mug,18,rzplus,37
2303,Mug,3OLZC0DJ9ME0LP5Z1JNL10D4F4ZVIV,3X4JMASXCQ8DS0O6IECHJ4FNS7DB0F,A39FOF5RQ9CQAF,mug,18,rzplus,55
2304,Mug,3TL87MO8DPODFTRFM7FUBU2A87PLFH,3LOTDFNYABYWD717GNRY9PFC5N3WFQ,AF2RVFRGP7GXX,mug,19,rxplus,1
2305,Mug,3M47JKRKD00MHTELRP3MCJ3RVFE86K,3OVR4I9USTIHVU8WKXW9QW0ZVABQ4L,AJM4334V07JDQ,mug,19,rxplus,19
2306,Mug,3GV1I4SEPCOHW0Y4LECQHOPXFFNL6T,31HQ4X3T3W9P6IUUITKV7DHBZNHSL1,A12X8RUSITV7RU,mug,19,rxplus,37
2307,Cup,3TZDZ3Y0KV5ROCWYQBXJHJ7L7AV19J,3EFE17QCRG4NKMB4R85XFLO4I71HSE,AORRGKTLLKLU0,mug,19,rxplus,55
2308,Mug,3NSCTNUR32M4HD7MJ4DVG4VMP8JA5Q,3RSDURM96EL8WYWB0DPGC4FS7EIYEA,A3E7ZJB271LWC4,mug,19,rzplus,1
2309,Cup,38LRF35D6OVLI7YGBQ6T189WIFOU30,3634BBTX0STECCH2R6NJ8Y64TXPIFY,AVIPOL2XSM41P,mug,19,rzplus,19
2310,Mug,3QX22DUVPRGMH8VQMYLDTTKLWDFMVY,3VAR3R6G1T0FTJIIHNUII3L4I3U8ON,A2H557RQ3T3LPX,mug,19,rzplus,37
2311,Mug,3BVS8WK9R3ULCB7TW2WL0OJXCCJIBC,3IHR8NYAMB0WVI7HKKHKQRAPQN94PA,A39FOF5RQ9CQAF,mug,19,rzplus,55
2312,Mug,3RDTX9JRU105ZYB0FRESITYYAPP974,3VELCLL3GOI3C6L4JZ2DGZPI9AOF14,A3OLRWACCCCUTU,mug,20,rxplus,1
2313,Mug,3QI9WAYOHTA40DTU5N9RTA3S79KS63,34Q075JO11CCF26EGHJSDS2E6M210K,A1R8I1H63TWK79,mug,20,rxplus,19
2314,Mug,3HRWUH63RX1B1W1BS8I02AFMOFD5N0,3DH6GAKTY2O67TN7W03TXEGAVGTYZA,AJ7JFYKBG85ZV,mug,20,rxplus,37
2315,Mug,3RZS0FBRXN9W32M3NXI0K5QRGB4CPF,3TDXMTX3CFTITJORQDKFESTR0VEI6H,A1F6MWP9A0XLJQ,mug,20,rxplus,55
2316,Mug,3CMV9YRYQ60TKVDB5X6FQSU21LDJL3,3A0EX8ZRNCNAPVKRQMNQBW974H7BYP,A3E7ZJB271LWC4,mug,20,rzplus,1
2317,Cup,3DTJ4WT8CGE5E48N6XMX1RS8BMTZEL,3U4J9857OIARABOQ3DXQYJPA0JHB79,A20SXG1DHDIDI7,mug,20,rzplus,19
2318,Mug,3PR3LXCWTIYZEDHRX4IQCSBMCPG9XP,3ZSY5X72N1ALBOXEGW0I9KG98VHROH,A2H557RQ3T3LPX,mug,20,rzplus,37
2319,Mug,3BAKUKE4AKBXSCSKKSX5847FDWBR16,33UKMF931DJE4VFEG2RC39NEVPATTZ,A39FOF5RQ9CQAF,mug,20,rzplus,55
2320,Mug,3E24UO25R2PP2L11Y6SI95TRADRO6Y,31N2WW6R9VPZM9ZJ63GW4S4F7U23FK,A3OLRWACCCCUTU,mug,21,rxplus,1
2321,Mug,373L46LKQA5I0PVTKXUEBSHNCLSKJL,3ITXP059P0IJBS6UF88IRY4JVVLSJ2,A1R8I1H63TWK79,mug,21,rxplus,19
2322,Mug,3FO95NVK6FZXMWREXBCP45UO3W9SRC,3MMN5BL1W335SJR0SQK9ZIOO7CC3MQ,A3GJ43NLKYZ7O,mug,21,rxplus,37
2323,Mug,374UMBUHO8OUVUFA4ERKPFRO5EPCTK,3SB4CE2TJZUG6GPPFC1SX7ISKROXA2,AORRGKTLLKLU0,mug,21,rxplus,55
2324,Mug,3MDWE879VK1S1AEQS8Q8NVKUTMN9BB,3TEM0PF1Q9W67XMQWA3NEU3NVP50DL,A3E7ZJB271LWC4,mug,21,rzplus,1
2325,Cup,3FTID4TN9OXJFK8ARX7I0F9QEPQLY3,3HL8HNGX490L1BOZNCH6V571A7WF96,A20SXG1DHDIDI7,mug,21,rzplus,19
2326,Mug,3OQQD2WO9L5G9G3GH9HFI5LLOK2I3H,3XLBSAQ9Z8BNS9R69RDTK1WDRNRZ7T,AQ0YWEW29GSIJ,mug,21,rzplus,37
2327,Mug,38B7Q9C29J4MVYXVWH90CFY2FLL96Z,3TUI152ZZFM03VBDXFD7SYTWJZJQ18,A39FOF5RQ9CQAF,mug,21,rzplus,55
2328,Mug,3WUVMVA7PE22ORRBQSKB582HQ0KAZC,3GD6L00D3WW9IGDL5M6QBP9R6B01MX,A3OLRWACCCCUTU,mug,22,rxplus,1
2329,Mug,3UDTAB6HI9YRHNBGUSTJ3EOB2IA909,3RUIQRXJBFN225Z4YKNUVR3G7QHLLI,AJM4334V07JDQ,mug,22,rxplus,19
2330,Mug,3YOAVL4CB3GNM2BUHRAKS5GHYXQ4ZB,3X66WABAJ0H509VEHNMEMD4RBQ13GJ,A3GJ43NLKYZ7O,mug,22,rxplus,37
2331,Mug,3Q2T3FD0PQ725ZT72OF7AYS25TGM3V,3PXX5PX6L1X9TDMOAG9A8AR01OYAB4,AORRGKTLLKLU0,mug,22,rxplus,55
2332,Mug,3TCFMTM8IHNGOSBZ52I47WZ714M21T,3DIP6YHAPGRTHS5TN9RMDRRQEZHE8E,A3E7ZJB271LWC4,mug,22,rzplus,1
2333,Mug,32FESTC2OKP9V7UZ4JHUUBDQOS1UCY,3LOZAJ85YHCR1DUL2X8DRPZU86OX2T,A10IUXCZBNYUXC,mug,22,rzplus,19
2334,Mug,386T3MLZMQUR3IS6P0N53IT0ICD08W,3GD6L00D3WW9IGDL5M6QBP9R9XB1MJ,AQ0YWEW29GSIJ,mug,22,rzplus,37
2335,Mug,33K3E8REXZUZ08YHSCCCCWGBSJ28X3,3TPZPLC3M4BBDMODK6C1GMIJCNBP38,A39FOF5RQ9CQAF,mug,22,rzplus,55
2336,Mug,3MQKOF1EF5NWS3PIZFR6W5G5U1DDWR,39U1BHVTDPQ95EHK1NLLLWJGY3CT3K,AF2RVFRGP7GXX,mug,23,rxplus,1
2337,Mug,3MGHRFQY3OO6IOJO24LZ2VH2BRUY0M,3QY7M81QHBLS3ESK9QAJXM80N68K76,AQ0YWEW29GSIJ,mug,23,rxplus,19
2338,Mug,371Q3BEXEK86OND57S62Q8WNCDSSZ5,3MD9PLUKKMDCVUJTPYUIGYI3RXMNZ8,A3GJ43NLKYZ7O,mug,23,rxplus,37
2339,Mug,3NSCTNUR32M4HD7MJ4DVG4VMP8IA5P,3JW0YLFXRXFYOTN26C1YDD1C38HWWF,AORRGKTLLKLU0,mug,23,rxplus,55
2340,Mug,3IYI9285XVZ0HRJ5SKDGN94F7CZCJG,34HJIJKLP9V9024D6WQJWJZ7C8M4V1,A3E7ZJB271LWC4,mug,23,rzplus,1
2341,Cup,33CLA8O0NLAOIRMSRRCQX6B9E6PRF2,3AMW0RGHOH1IHQHN2PWGP0GPH26NPM,A10IUXCZBNYUXC,mug,23,rzplus,19
2342,Mug,30QQTY5GNNJ3JQZ3D29JEPLCNHB7UJ,3EQHHY4HQWR8EOIIV6A71A2BPR15GU,AQ0YWEW29GSIJ,mug,23,rzplus,37
2343,Mug,3UUIU9GZD849W96VP44CB9LEDXDT53,39ZSFO5CACVZQ5YY4D3I6ZM7G1LUJH,A39FOF5RQ9CQAF,mug,23,rzplus,55
2344,Mug,36MUZ9VAF912B33REFX0AZ95NX8DEB,3A1COHJ8NNU512WVDAZSYUO33VDH8U,AF2RVFRGP7GXX,mug,24,rxplus,1
2345,Mug,31KPKEKW5DCA5GQDSC7FUKJ1QID0BA,3G5F9DBFOTW3CES8L3A2Q88BH7BVH5,A23UXKTVERRXNK,mug,24,rxplus,19
2346,Mug,389A2A305RHTFLIJ6C3A54PJ83O0CS,38YMOXR4MYY0UE8WFUOUFJ2ZF5R6WP,A3GJ43NLKYZ7O,mug,24,rxplus,37
2347,Mug,30ZKOOGW3Z55TV63IHBJDEI5DSD1AY,3ZQIG0FLQIFL94NXG2W2RBIYWZBWV1,AORRGKTLLKLU0,mug,24,rxplus,55
2348,Mug,30IRMPJWE2IZYDE6S23NDJ3EM21RKZ,3Z7ISHFUH4URSNWPJW5ZY1S825L8Z9,A3E7ZJB271LWC4,mug,24,rzplus,1
2349,Cup,3G9UA71JWYTU5AO913557NC161CJ7Y,3MD9PLUKKMDCVUJTPYUIGYI3R1DNZ7,AVIPOL2XSM41P,mug,24,rzplus,19
2350,Mug,3PZDSVZ3K8GT5DXBE3ZQXI98OJSN4N,31JLPPHS2YTTSMCC56ZMRMDT2GY3OK,A094612415T5EHTYKXTQ,mug,24,rzplus,37
2351,Mug,3UEBBGULQINGYJE9VL7V2HYTL5YFUZ,3EJJQNKU9V4BJ7BRCJ5SPBJ8WAIRHA,A39FOF5RQ9CQAF,mug,24,rzplus,55
2352,Mug,35XW21VSWJDMJYW1SRFTITLPXXJLS0,3RGU30DZTE7GDXTPVBCWFP5D0S5JMO,AF2RVFRGP7GXX,mug,25,rxplus,1
