,HumanRecognition,HITId,AssignmentId,WorkerId,ca,no,tr,fr
2208,Mug,36AZSFEY07ZQYHRTV9V4FD9RK2KVB3,3OVR4I9USTIHVU8WKXW9QW0ZRELQ4Z,A18R8GG33EVI6C,mug,7,rxplus,1
2209,Mug,3O2Y2UIUDTT2VN9X173TWUPVJ7SFKG,3KB8R4ZV1I6A34ZRWG1K4W23W4XGBB,AKM6A2R4THEII,mug,7,rxplus,19
2210,Mug,3G3AJKPCYORNHC1PL581EY7FSWW4YG,3X0H8UUIT5N5HC6TM7RXGOYRVL9WS2,ADZLMF2H5IPRO,mug,7,rxplus,37
2211,Mug,39WSF6KUW5KTF0UG4OBGLTL4RCCEO8,3B2X28YI30E86BALK3SYS5PE36CB6J,A1H2DOSN5SFN7A,mug,7,rxplus,55
2212,Mug,3D7VY91L78W78UXKHHUDSHQETG1BM9,3CN4LGXD51NQ4WZIB7D33I31SZJ4YN,A1GKD3NG1NNHRP,mug,7,rzplus,1
2213,Cup,3HKIF5DF71WOSRM18UIMO6BR9WFG9T,32EYX73OY48GOTHBCICR8Q8YPJZRUR,A13V95MSIU0JN3,mug,7,rzplus,19
2214,Mug,3CIS7GGG78IOS5ED0ANPKZDT925UEE,32RIADZISW3T8AN9C1LELWF0DVN4S9,AKM6A2R4THEII,mug,7,rzplus,37
2215,Mug,3Y3N5A7N5J83L2QVR98X0SOFETIMY6,3AWETUDC96RKHT82SIHQBQMM5S1IZK,A3TYCJO2DG3RMH,mug,7,rzplus,55
2216,Mug,37SOB9Z0TVWIZHBM2CESALDD5C5L3J,386CSBG1O3LVAHCA3LPONUKDN5VQ6O,A18R8GG33EVI6C,mug,8,rxplus,1
2217,Mug,3FJ2RVH2625YDXEU9FXXM2HQZ9B29P,3QY7M81QHBLS3ESK9QAJXM80KVK7KG,AKM6A2R4THEII,mug,8,rxplus,19
2218,Mug,3OQQD2WO9L5G9G3GH9HFI5LLOD2I33,38F5OAUN5RB11ORC357MKUS8TJL7HS,ADZLMF2H5IPRO,mug,8,rxplus,37
2219,Mug,3OJX0UFJ1267X9NWSZ73SLCII1K9U6,3COPXFW7XFBH9KWK5C40X8ZLL57KPE,A1H2DOSN5SFN7A,mug,8,rxplus,55
2220,Mug,3KA7IJSNX94DTXUX9XM59LK9YLCBP5,3X0H8UUIT5N5HC6TM7RXGOYRV7MSWJ,A1GKD3NG1NNHRP,mug,8,rzplus,1
2221,Cup,34F34TZU8ZYNJ9R3VROABWVTVIMJ28,37FMASSAYGQOZV5MM41NP8FJD29IBX,A13V95MSIU0JN3,mug,8,rzplus,19
2222,Mug,3IVKZBIBK38KX2DB160VQ1SIGLCHS1,3OVHNO1VEA039ISG04GFKT69DNFDZZ,A21RPHHODQOHTH,mug,8,rzplus,37
2223,Mug,3Y40HMYLM4HXY55UVFDH8OY0P9RXU3,3TY7ZAOG5JJEL3S0ORPAI7YDFP80KM,A76WEZ9QGREEM,mug,8,rzplus,55
2224,Mug,3JMQI2OLG24659G47E0J0M3E1KUNDL,3YMTUJH0DWFUNA0O11Q4V1BMBLNT4J,A18R8GG33EVI6C,mug,9,rxplus,1
2225,Mug,31MBOZ6PBRQ6CH75V5PT3OH7BU5LCE,3I33IC7ZWJ1F50MSRNGZ7HOW43AA2U,A2KAGFQU28JY43,mug,9,rxplus,19
2226,Mug,3U18MJKL2XLW0HAQ7I58GGLWGP9CNB,3SBEHTYCWR2KC3YXWWF7XJDKXV9IYX,ADZLMF2H5IPRO,mug,9,rxplus,37
2227,Mug,3SCKNODZ10FQO0FUG1XX0UTIFF37N0,3QEMNNSB21YKP8MAH9OWT9DA120D7J,A1H2DOSN5SFN7A,mug,9,rxplus,55
2228,Cup,3WKGUBL7T2L3HDUQ2QJBKQ5JJJU4LU,3137ONMDKK48A7BB673A548O0SLEG3,A1GKD3NG1NNHRP,mug,9,rzplus,1
2229,Mug,3E24UO25R2PP2L11Y6SI95TRAHY6OV,38BQUHLA90ZUE8KMBO41NLMZ16GOMJ,A3LV42KWYAJ2Q8,mug,9,rzplus,19
2230,Cup,3VDI8GSXBISOEM3R32C8OAGGPRSG81,3B3WTRP3DF110HCNZH2ZBMDC1T129Z,A2U1NN8QDH1YVC,mug,9,rzplus,37
2231,Mug,3K1H3NEY8OY0VHZIKANOA2UH0J1DGI,3NKQQ8O3924MNJY6UHH731RUB5EUD5,A3TYCJO2DG3RMH,mug,9,rzplus,55
2232,Mug,3IKDQS3DRHZ4MGZZA2SGB8PFULOIC0,3JV9LGBJWXDUMYO00L66AG222IHGO9,A18R8GG33EVI6C,mug,10,rxplus,1
2233,Mug,3FULMHZ7PXWNNVCB22KQK3K8JME4MM,3QJOXOW4XNQ82H7XHA15I9SLVNPEMK,AKM6A2R4THEII,mug,10,rxplus,19
2234,Mug,3L1EFR8WXW4IERQ6XAC46LBF8DKF9Q,30OG32W0SYAEKZSXTBG5VOHL1IXENT,ADZLMF2H5IPRO,mug,10,rxplus,37
2235,Mug,3D4BBDG70KVPWDHGPZLT72NQB93C3I,340UGXU9D208H0YSL2H19NX19K5VU6,A1H2DOSN5SFN7A,mug,10,rxplus,55
2236,Mug,3QD8LUVX50XGDQFFUE590C6KQOZ5XM,3RKNTXVS3QXP8E1FV1ZN0WLUP7T4AO,A1GKD3NG1NNHRP,mug,10,rzplus,1
2237,Cup,3C8QQOM6KS0XPKT5NFLFERF2O3OILK,3L6L49WXW4WS28PY0586SL58YK645F,A13V95MSIU0JN3,mug,10,rzplus,19
2238,Mug,3MG8450X3R9SPW339O30EBCXN97PUU,3ZOTGHDK5MAXC3XRVL0NZUL5UMKSO4,A1ZVC2VT88SYEP,mug,10,rzplus,37
2239,Mug,371Q3BEXEK86OND57S62Q8WNCC4ZSM,340UGXU9D208H0YSL2H19NX1BDRUVF,AVV45BXBPOCS0,mug,10,rzplus,55
2240,Mug,3BPP3MA3UFJL9FRJRWVOTCHAW1VLEA,3TXMY6UCAINKQYLBDC2R9UCNJR6QCG,A18R8GG33EVI6C,mug,11,rxplus,1
2241,Mug,3TD33TP5EO166TOVKE48JQVEZX6ABE,3FIJLY1B6Y36TY4641D3HV7GCTBPF5,AKM6A2R4THEII,mug,11,rxplus,19
2242,Mug,3OYHVNTV6WXW10MQ0AMJJOY9B8NKOB,32SCWG5HIL3AA5BV38AZNPU3KZB6PX,ADZLMF2H5IPRO,mug,11,rxplus,37
2243,Mug,3RTFSSG7UB5FQFDACWPUFIOA3BBWLO,3OS4RQUCRDE4P43WLWV2MB2RW5HFBS,A1H2DOSN5SFN7A,mug,11,rxplus,55
2244,Mug,3R868ACW5VB3YI4ECSCL1UDKOXAZGU,3WQQ9FUS6ETVAPT9DIPWCJL59BAB8X,A1GKD3NG1NNHRP,mug,11,rzplus,1
2245,Cup,3MQKOF1EF5NWS3PIZFR6W5G5U5KDW6,3QIYRE09Y7GF0YYLHNLQO4YRDLVN1A,A13V95MSIU0JN3,mug,11,rzplus,19
2246,Mug,324N5FAHT0ARRKVN1M8XEGSH76AKVD,3JBT3HLQFC1CYFV65D7AKNNYR6IPZP,A2XFLC9IUFS35U,mug,11,rzplus,37
2247,Mug,3RHLQY6EEW3KJ16YP9LN1DXEAERD4U,38SKSKU7R5W0C4RYDHQH3BBOQJXLI8,A3C8JI69WPTKWH,mug,11,rzplus,55
2248,Mug,39RRBHZ0BX0MGFU91NB71VGUB56VZ9,3C2NJ6JBKEGMPJGH0RL4TN8W2P72NX,A18R8GG33EVI6C,mug,12,rxplus,1
2249,Mug,3G57RS03IK4FCACI6PKGAMCODDS521,34Z02EIMIWCDOMINI032JYL9VTY0T6,AKM6A2R4THEII,mug,12,rxplus,19
2250,Mug,3TZ0XG8CCXJ9ZCGJPW6YWTUTL97892,3BC8WZX3V7VO81PU8OHM3FLEH4CRR7,ADZLMF2H5IPRO,mug,12,rxplus,37
2251,Mug,3TFJJUELTKO0BVLXLZ7OOSIY5V32CX,351SEKWQS4G3ABTXLFQLCRA0WRYDMX,A1H2DOSN5SFN7A,mug,12,rxplus,55
2252,Mug,338431Z1GOEIO4ZLQUVGK0KN62IROG,35USIKEBNVFA7KZINTX7J0P8K6IN6Y,A1GKD3NG1NNHRP,mug,12,rzplus,1
2253,Mug,32PT7WK7EPEZ15NUPVG4R858WCP3DP,33OOO72IVLKXIED3UGWMEZNA600TCZ,AS4FVWL91C6HR,mug,12,rzplus,19
2254,Mug,3OKP4QVBQ5W2XAW600WMK1MBFFSGA5,3DY46V3X3THAYRTYEARGXDBMZ7A55D,A2XFLC9IUFS35U,mug,12,rzplus,37
2255,Mug,366FYU4PUJOAP9916WJNEC4V7CIKEK,3TDXMTX3CFTITJORQDKFESTR0PDI64,AVV45BXBPOCS0,mug,12,rzplus,55
2256,Mug,311HQEI8SVFK5PTDJP8RVH0RPN07ZU,3ZDAD0O1T5CLLCOYLCS9SC8K4GOTXU,A18R8GG33EVI6C,mug,13,rxplus,1
2257,Mug,386T3MLZMQUR3IS6P0N53IT0I5980M,3EO896NRA0UKQSJ948D81305U39TJD,A2OM8VOFPTQ8V,mug,13,rxplus,19
2258,Mug,3D1UCPY6HJ8NKAR38N5O5GR7LHX83L,3J2UYBXQQPB7MO7BMNV98OTVCRX60O,ADZLMF2H5IPRO,mug,13,rxplus,37
2259,Mug,3FBEFUUYSN400H70ONN08A9MLXKA6K,37WLF8U1WTP9ZEEFQG5RR884Q0BK62,A1H2DOSN5SFN7A,mug,13,rxplus,55
2260,Mug,3QTFNPMJD9H98AL0ZWPGREMHP9WZN2,3N4BPTXIOCRU1P4GMY3U7EMKTXWKUT,A1GKD3NG1NNHRP,mug,13,rzplus,1
2261,Mug,3O4VWC1GFZ5C4RNMZR2FU60L1WM3J3,3Z7EFSHGNDD4ZVMNZQXJ328GJWXCXA,A13V95MSIU0JN3,mug,13,rzplus,19
2262,Mug,3ZRKL6Z1FB26X6I0H0ID51GH1LZSGD,3IHR8NYAMB0WVI7HKKHKQRAPQBFP4D,A2XFLC9IUFS35U,mug,13,rzplus,37
2263,Mug,3ZQA3IO32EQUVZ04S0G1E92A28OO1P,3NG53N1RLZIXEJUJWN7X73QUSXPP8Y,A3TYCJO2DG3RMH,mug,13,rzplus,55
2264,Mug,3K2CEDRADE074GR1H3LYSBW0ZG8MT3,3DHE4R9OC0AGFRZVDN8933ZZ1DLG23,A18R8GG33EVI6C,mug,14,rxplus,1
2265,Mug,3P7QK0GJ4WKDJOW7DDRWZQJJECZZ21,3Q5ZZ9ZEVSETL9C0C8YJ9XLDYPT58E,AKM6A2R4THEII,mug,14,rxplus,19
2266,Mug,306W7JMRZ1XSN5VGNGKUNZPJ99AB8F,3IOEN3P9SBI7TDSTI6Z9MTC5HJ416N,ADZLMF2H5IPRO,mug,14,rxplus,37
2267,Mug,3UL5XDRDOFIQYPE7M6THKDPRZE958V,38BQUHLA90ZUE8KMBO41NLMZ056MO4,A1H2DOSN5SFN7A,mug,14,rxplus,55
2268,Mug,31J7RYEC0OPMPEX7F809MSYG7ZK1LE,3G5F9DBFOTW3CES8L3A2Q88BFN1HVB,A1GKD3NG1NNHRP,mug,14,rzplus,1
2269,Cup,36MUZ9VAF912B33REFX0AZ95N1FDEQ,324G5B4FB77QQOLG5X01E2TR8EL70H,A13V95MSIU0JN3,mug,14,rzplus,19
2270,Mug,3M0556244VJ33TU0YKV9OM6ZD7RNFX,3VHHR074H7G3NKA2UQMKCMLFC34L7V,A2U1NN8QDH1YVC,mug,14,rzplus,37
2271,Mug,3UUIU9GZD849W96VP44CB9LEDWB5TB,3LS2AMNW5JPLZNIE3HBI4U64CZQQO6,AVV45BXBPOCS0,mug,14,rzplus,55
2272,Mug,39AYGO6AGIJ7K01PXRS5UGTMKY7N6T,340UGXU9D208H0YSL2H19NX17JOUVK,A3HP7L563UF5DW,mug,15,rxplus,1
2273,Mug,3DIIW4IV9SU1RCMKHNMYSADR2DUI4K,304SM51WA73DT98IRGV1TAL6KFUSBA,A2KAGFQU28JY43,mug,15,rxplus,19
2274,Mug,3BDORL6HLNCHFF2I0PMPP0Q6HMYCRZ,3E1QT0TDFT85XX7FJSHDY6PI4G5I8I,ADZLMF2H5IPRO,mug,15,rxplus,37
2275,Mug,371QPA24D5NA8R5COH208J8X1BP1TY,3HFNH7HEMLDX7A1GFYYAZLX2JK9QG5,A1H2DOSN5SFN7A,mug,15,rxplus,55
2276,Mug,30F94FBDOUJBLPN4QEVPEVL6NOXBTA,308XBLVESM31SU85CRVW30GAZ3XBR8,A1GKD3NG1NNHRP,mug,15,rzplus,1
2277,Cup,3MDWE879VK1S1AEQS8Q8NVKUTJNB97,3U5JL4WY5O814R986BR1K4WSRQK4X7,A13V95MSIU0JN3,mug,15,rzplus,19
2278,Mug,3JMQI2OLG24659G47E0J0M3E1UBNDM,3IKZ72A5B8F6QDSTOM0BD62LFMNNF3,A2XFLC9IUFS35U,mug,15,rzplus,37
2279,Mug,3NSM4HLQOUTLXFX1SSYK4F5IPLYQQU,3UJ1CZ6IZLOB4TR9Q64OQOLEDS85S7,A6YDORFZZXXPQ,mug,15,rzplus,55
2280,Mug,3LCXHSGDMW58DSM9B5SP5YV5OV3SEV,3DY4FPOOA5NG186BH8MW4CAH0KOVRL,A18R8GG33EVI6C,mug,16,rxplus,1
2281,Mug,31JUPBOOSQ340EHSET9O12LOL3KL88,388U7OUMFB00875VEBY7JJKR7840RW,AKM6A2R4THEII,mug,16,rxplus,19
2282,Mug,3SCKNODZ10FQO0FUG1XX0UTIFEI7ND,3TMSXRD2XAZ5NS7Z9OCDKNBI5LX1WO,ADZLMF2H5IPRO,mug,16,rxplus,37
2283,Mug,3VGZ74AYUJFQQPT4KESDQWCZFE8CGQ,3AMYWKA6YFLSP5ZUO8XKYPPDA5LO6Q,A1H2DOSN5SFN7A,mug,16,rxplus,55
2284,Mug,3WRAAIUSCMYDJWRWPAWQ8NM6I2ZXAJ,35DR22AR5HJGMVQ46XMIAZ4MCTU3XW,A1GKD3NG1NNHRP,mug,16,rzplus,1
2285,Cup,38LRF35D6OVLI7YGBQ6T189WICK3UZ,3R8YZBNQ9LHEEHQFMVUGT8K9LPMQ7F,A13V95MSIU0JN3,mug,16,rzplus,19
2286,Mug,3BFF0DJK90BA2B4610HK4KV6RF7STM,3QBD8R3Z25IEAIVG5K451R5ZG1NO4P,A2ESBX4C2Q6TQY,mug,16,rzplus,37
2287,Cup,37SDSEDIOC1RA7DOLJR5HNCAN3L817,3ZAK8W07I8DSOZXCI5TCOU7BHG5U0C,A76WEZ9QGREEM,mug,16,rzplus,55
2288,Mug,37ZQELHER3X993MHK7ZMJCQ8AYMNM3,3J4Q2Z4UT22T4WRGU32SLOJQB7PQWQ,A18R8GG33EVI6C,mug,17,rxplus,1
2289,Mug,37SDSEDIOC1RA7DOLJR5HNCANXF81P,3ZV9H2YQQH61XVLEWSQW8GQF2Z4W3R,A2OM8VOFPTQ8V,mug,17,rxplus,19
2290,Mug,3NSCTNUR32M4HD7MJ4DVG4VMP1O5AC,36AHBNMV1VB34SIB4IEW6MX75Q1YDB,ADZLMF2H5IPRO,mug,17,rxplus,37
2291,Mug,3VO4XFFP28LBRXSMWTPE4OONKQQ7QN,3WYP994K1BQ4JJ3WUV6I0GNFOFN6YM,A1H2DOSN5SFN7A,mug,17,rxplus,55
2292,Mug,3ULIZ0H1WD48NPUMNLK2532JL9K51U,3I33IC7ZWJ1F50MSRNGZ7HOW5UIA2L,A1GKD3NG1NNHRP,mug,17,rzplus,1
2293,Cup,3R4QIDVOKSB739HRAA8KGHRQNDGEEK,3L2IS5HSFEHV9VPJJBVAZ63OOMBNU0,A13V95MSIU0JN3,mug,17,rzplus,19
2294,Mug,3HXCEECSRPS3K9PE6YYR8UKOTWPZYN,3R08VXYT7GUJYEM1Y4TMLX2VAA7W7Y,A2U1NN8QDH1YVC,mug,17,rzplus,37
2295,Mug,3MA5N0ATUFA469VSRWDT0IBVEGNKW0,3LOTDFNYABYWD717GNRY9PFC8Y9FW4,A3C8JI69WPTKWH,mug,17,rzplus,55
2296,Mug,3UQVX1UPGVGGH3QH9JE4TRGXW0V02F,3X87C8JFVAA0XFA7AYSROZG55UNSQ7,A18R8GG33EVI6C,mug,18,rxplus,1
2297,Mug,3VGET1QS03YGBUO882OKWD698QI7W0,3ZAZR5XV05HT4QM208L40NORPFOZCN,AKM6A2R4THEII,mug,18,rxplus,19
2298,Mug,3OID399FYJ6UHH3N9QH6SHU5ZYZFD7,32UTUBMZ7KVTL1PMLB064X5DKOMBV7,ADZLMF2H5IPRO,mug,18,rxplus,37
2299,Mug,3MQKOF1EF5NWS3PIZFR6W5G5U29WD8,30ZX6P7VFCUQ6TPWLTTC0GRFV6H2JC,A1H2DOSN5SFN7A,mug,18,rxplus,55
2300,Mug,3MDKGGG62TM5FD69UNEH3FZE9NM6TK,323Q6SJS8MFEGH6ILO5Y8M5PRTEFHM,A1GKD3NG1NNHRP,mug,18,rzplus,1
2301,Cup,36FQTHX306Q6M8PABZPYWIH8TRDB3Q,3QFUFYSY92EK45IN6HLFEXWLNEK4FY,A13V95MSIU0JN3,mug,18,rzplus,19
2302,Mug,3XU9MCX6WRB4HXAG3WXJDNHK50C2RH,34T446B1C4DW25GCWE8CUOL5AGL0CV,A2U1NN8QDH1YVC,mug,18,rzplus,37
2303,Mug,311HQEI8SVFK5PTDJP8RVH0RPYS7Z8,3DI28L7YXEDB6SL8OOI7YH4I0LS1EI,AVV45BXBPOCS0,mug,18,rzplus,55
2304,Mug,30IRMPJWE2IZYDE6S23NDJ3EMQGKRJ,3QFUFYSY92EK45IN6HLFEXWLKCC4FJ,A18R8GG33EVI6C,mug,19,rxplus,1
2305,Mug,374UMBUHO8OUVUFA4ERKPFRO57RCT8,33LKR6A5KIJDVB35EJ72X34J0M91TH,A2OM8VOFPTQ8V,mug,19,rxplus,19
2306,Mug,35NNO802BYVNDKWQZS1URJJRTUTINJ,3GLB5JMZF1U3I1XBACSQZMQ30UBDGS,ADZLMF2H5IPRO,mug,19,rxplus,37
2307,Mug,3LCXHSGDMW58DSM9B5SP5YV5O1FES5,351SEKWQS4G3ABTXLFQLCRA0WR6MDE,A1H2DOSN5SFN7A,mug,19,rxplus,55
2308,Mug,3GS542CVKYMQCUXHRYZVK9K2JL8957,3RXCAC0YIVOR161KT4HADUC2PPP8G0,A1GKD3NG1NNHRP,mug,19,rzplus,1
2309,Mug,3ZVPAMTJXQ2UWRIN2BI8FRBLFILGRG,3TXD01ZLD8G9NNFD16GE0XXOX4RU4L,A13V95MSIU0JN3,mug,19,rzplus,19
2310,Mug,337F8MIIN2CQKH54DXXSM6DVGO804C,3ZAK8W07I8DSOZXCI5TCOU7BHGR0U4,A21RPHHODQOHTH,mug,19,rzplus,37
2311,Mug,3UQVX1UPGVGGH3QH9JE4TRGXWBN02T,35L9RVQFCSH3ZZ38GD0XUM6S3YIUHR,A3W1BZJDOLEW9P,mug,19,rzplus,55
2312,Mug,308KJXFUKU562FICK0VTJK105ZJTAQ,35BLDD71IAWP3ZS2RPG9QFCG917VZE,A18R8GG33EVI6C,mug,20,rxplus,1
2313,Mug,33N1S8XHIPK6U3EBU9RIU79EM6LZ1K,3ATPCQ38JC956LFZK8NUGLP1JI4YAY,AKM6A2R4THEII,mug,20,rxplus,19
2314,Mug,341YLJU22LYROY7XD93AZVGTIZ2I2S,3L4D84MIL3RULJSE4EWJNKXHKEKHJ8,ADZLMF2H5IPRO,mug,20,rxplus,37
2315,Mug,3KVQ0UJWQ0K1OQAPK99NYTSDHLBW50,3KMS4QQVK6P5I77QR98VLELHJZQFKC,A1H2DOSN5SFN7A,mug,20,rxplus,55
2316,Mug,371DNNCG571SJRPXN2BFNTV5FIC8T8,3B1NLC6UG3VC7Y01FLJLZG7SEZPGPS,A1GKD3NG1NNHRP,mug,20,rzplus,1
2317,Cup,3CKVGCS3QJ49M27F3YTAK9T1U3F0SL,3OLQQLKKNWOI191CEDOD2H04TATEJF,A13V95MSIU0JN3,mug,20,rzplus,19
2318,Mug,3WRBLBQ2HU76WXYO8YZTVVAY6TGG0E,3WS1NTTKE2B35H0MNGYD2U687TC0F5,A21RPHHODQOHTH,mug,20,rzplus,37
2319,Mug,3ZICQFRS44H3PZZJ2K0AM1TQZR4ZZR,3OE22WJIGMNGCS2BZ3NR30YTULEUQN,AVV45BXBPOCS0,mug,20,rzplus,55
2320,Mug,3IKMEYR0MZUIUTXLDCOMCBV6AY12KN,3SKEMFQBZ74W3SX3JV2PBM4VUUS8KZ,A18R8GG33EVI6C,mug,21,rxplus,1
2321,Mug,3NRZ1LDP8Z59BVXDFB28V3RCPMRZPO,3DQQ64TANKK84KQ1UQN3LJTG7VTWP0,AKM6A2R4THEII,mug,21,rxplus,19
2322,Mug,3DIIW4IV9SU1RCMKHNMYSADR2DY4IA,35GCEFQ6I9N5RQQJ7FA37KKXK7EZ33,ADZLMF2H5IPRO,mug,21,rxplus,37
2323,Mug,3X2YVV51QX320896JM7BV3FW5571WO,34QN5IT0T3QUQ2QZF2S7S2PMIX0083,A1H2DOSN5SFN7A,mug,21,rxplus,55
2324,Mug,322ZSN9Z6JJR0Q2VBZL26HF0DWG4TX,3FFJ6VRIL5NNF82COO4Y5RJ0L3I0I8,A1GKD3NG1NNHRP,mug,21,rzplus,1
2325,Cup,32XN26MTY2IMIPCPJPW98NF62970L7,33JKGHPFYGTCWNKAA94O8WMUBWQMNH,A13V95MSIU0JN3,mug,21,rzplus,19
2326,Mug,375VMB7D5MIER85DAYNRVE7XFVHID1,3D8YOU6S9IJN2AJRKU9TXVH2UEHU6T,A2ESBX4C2Q6TQY,mug,21,rzplus,37
2327,Mug,30EV7DWJUYU1WZ534T1GBWRTOT3Y68,3X65QVEQI4M9Z15YL7UVS8DTDEDCLX,A3C8JI69WPTKWH,mug,21,rzplus,55
2328,Mug,322ZSN9Z6JJR0Q2VBZL26HF0DPNT4F,3GNA64GUZI3ZRDCWY2FJVO6DRAFQ53,A3HP7L563UF5DW,mug,22,rxplus,1
2329,Mug,34HEO7RUH9TTM05KGBQYJ50IHJ9ARR,3M68NM076L6VMIRAG0EOSKUIKCS6R7,A2OM8VOFPTQ8V,mug,22,rxplus,19
2330,Mug,322ZSN9Z6JJR0Q2VBZL26HF0DUE4TR,3IO1LGZLKDWP4DCEHR8O13ZDVPB68D,ADZLMF2H5IPRO,mug,22,rxplus,37
2331,Mug,3MDKGGG62TM5FD69UNEH3FZE9M56T1,34T446B1C4DW25GCWE8CUOL58OJ0C7,A1H2DOSN5SFN7A,mug,22,rxplus,55
2332,Mug,3TCFMTM8IHNGOSBZ52I47WZ71ZT21Q,3WMINLGALF2S3IEUOG55JUXIHLVCAW,A1GKD3NG1NNHRP,mug,22,rzplus,1
2333,None of the Above,3OND0WXMIZEJNJ8T0BGQ1KO3FT8EH0,3DBQWDE4YAXEOGZ4IAN2RUB8P4U5NA,A13V95MSIU0JN3,mug,22,rzplus,19
2334,Mug,37Y5RYYI1S4HJSDQ6AIHTNGC4BVSX5,382M9COHELERFPC6QCSR9J9FBC6EUZ,A2ESBX4C2Q6TQY,mug,22,rzplus,37
2335,Cup,3C8QQOM6KS0XPKT5NFLFERF2O5ULIX,3DI28L7YXEDB6SL8OOI7YH4I0KHE1I,A3TYCJO2DG3RMH,mug,22,rzplus,55
2336,Mug,3VLL1PIEOTNRQVLC0BPT63MMFC9ZOB,3NS0A6KXC876L2272UHNQE96MMOGZF,A18R8GG33EVI6C,mug,23,rxplus,1
2337,Mug,3RQVKZ7ZSNIUZEQ1UIZD86QK4JN27D,3S3AMIZX3Y4Q1PH68QW79V5O1W7DCT,AKM6A2R4THEII,mug,23,rxplus,19
2338,Mug,3PCPFX4U53PO6Q7SECNQSG14IDOFQC,3GM6G9ZBKRWAR0PU75Q0HVSMZ2BMTS,ADZLMF2H5IPRO,mug,23,rxplus,37
2339,Cup,3SBNLSTU7X40MYUNA2BDV9ANB4DZD1,3NLZY2D53TODT2FHQPVQCD2AF1ZQLF,A1H2DOSN5SFN7A,mug,23,rxplus,55
2340,Mug,3W0XM68Y0SUB58FPU8O87SL1IZF1KB,3DPNQGW4LPEOLCPC5OIBKRJ8TPQ64P,A1GKD3NG1NNHRP,mug,23,rzplus,1
2341,Cup,3MZ3TAMYUOM8SIOISZIB03O1UVDIRA,3JC6VJ2SAFI74X5F96IX5OR8Q15A5D,A13V95MSIU0JN3,mug,23,rzplus,19
2342,Mug,3TLFH2L6ZCNHXCN87L2ED2I2TL92TU,3VBEN272MOY9KQGT72NFULC330VGS7,A21RPHHODQOHTH,mug,23,rzplus,37
2343,Mug,3FK4G712O0Z9NBRRC0CUUFZKPX4SSA,323Q6SJS8MFEGH6ILO5Y8M5PTB3HFF,AVV45BXBPOCS0,mug,23,rzplus,55
2344,Mug,3NZ1E5QA72090NCEPIDRBFFS7EJ5B7,3ZDAD0O1T5CLLCOYLCS9SC8K4GQTXW,A3HP7L563UF5DW,mug,24,rxplus,1
2345,Mug,3VJ4PFXFK66L2SX1K5L3OGN2OIDAUV,3I02618YA45VCG1WZQ823V8JMFJPUV,AKM6A2R4THEII,mug,24,rxplus,19
2346,Mug,375VMB7D5MIER85DAYNRVE7XFQRID1,339ANSOTR91PSY9GSHEGOBY9ZGZIK1,ADZLMF2H5IPRO,mug,24,rxplus,37
2347,Mug,33BFF6QPJ4AYABNL6QLUJWUT3PKW3A,3X4MXAO0BKNTGX6G7IRSQETV9U1RW6,A1H2DOSN5SFN7A,mug,24,rxplus,55
2348,Mug,3YLPJ8OXYBCYH7BFG9MZVK06QS44XG,3URFVVM169HPQK32MZ64UTAXX6AZUV,A1GKD3NG1NNHRP,mug,24,rzplus,1
2349,Cup,3D0LPO3EBEYRL5B74PNASWDK9RQYOM,37W3JXSD6A72DYI2LDJMYAMSDPBYWR,A13V95MSIU0JN3,mug,24,rzplus,19
2350,Mug,338431Z1GOEIO4ZLQUVGK0KN657OR8,3YOH7BII0D6UE4TGRODZ30O39GCKVF,A2ESBX4C2Q6TQY,mug,24,rzplus,37
2351,Mug,3JGHED38FGQK0ZJ8N368HARPJ4O7YH,3907X2AHF44MS4SUG6YWXCDR6Y82PL,A3W1BZJDOLEW9P,mug,24,rzplus,55
2352,Mug,38DCH97KIK14BSTOX2EB7ETWBFEQJP,33FOTY3KEQKW9U1USXCC8T4FBFFC18,A18R8GG33EVI6C,mug,25,rxplus,1
2353,Mug,368IUKXGB877NLD2D65XY5YHKIVP6O,3MX2NQ3YCDTJ0AD8KGABPW26PX1X5B,AKM6A2R4THEII,mug,25,rxplus,19
2354,Mug,3YCT0L9ONP8C7YZM44V8VLPE2SVNSG,3LJ7UR74RLCWSXV4454SM25UOT4N4X,ADZLMF2H5IPRO,mug,25,rxplus,37
2355,Mug,33N1S8XHIPK6U3EBU9RIU79EM7AZ1B,3ATPCQ38JC956LFZK8NUGLP1KYCAYF,A1H2DOSN5SFN7A,mug,25,rxplus,55
2356,Mug,3QGTX7BCIS15ILFUVWTUXXMVYOX5ZJ,3ZY8KE4ISN2GP7RB4TXWZM0C6AZQVI,A1GKD3NG1NNHRP,mug,25,rzplus,1
2357,Cup,3UQ1LLR27D7IJ2A7BRT2XTRJBVJLAJ,33NF62TLXN1LN9TMAZZG0CD9D9BJKU,A13V95MSIU0JN3,mug,25,rzplus,19
2358,Mug,31ODACBEOXEXAVCEKWNPZFKJ788SQ8,3IUZPWIU1S67TTTLHYIVP27HGPDWK0,A2ESBX4C2Q6TQY,mug,25,rzplus,37
2359,Mug,3GKAWYFRBSS68USHNTDB4B891ANPDX,3ZWFC4W1UY6R5BKLHTHSMQ7VGJURFD,A3C8JI69WPTKWH,mug,25,rzplus,55
