,HumanRecognition,HITId,AssignmentId,WorkerId,hashed,ca,no,tr,fr,ratio,path
3470,Spoon,35F6NGNVNBIOJDKEDXJ99TZA5K37TQ,3C2NJ6JBKEGMPJGH0RL4TN8WAHEN2H,A24F42H3K58D8A,7766293420437331808,spoon,8,rxminus,115,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxminus_115/050.png
3471,Spoon,3CO05SML8Y4XLN72O9T5UZO59L0R0X,3CFVK00FWPKKJKWXBGHS68LJLRHL6V,A24F42H3K58D8A,-5986380057420112407,spoon,8,rxminus,127,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxminus_127/050.png
3472,Spoon,3HRWUH63RX1B1W1BS8I02AFMPWMN5Q,304SM51WA73DT98IRGV1TAL6RMDBSX,A3DLDEPUIIAN9P,-857229647267992809,spoon,8,rxminus,133,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxminus_133/050.png
3473,Spoon,3EHVO81VO8KK3IEHONLBU059R471HC,31QNSG6A5VS88DQJ01DG7HZ9W0F874,A2IQ0QCTQ3KWLT,-199117913371611313,spoon,8,rxminus,139,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxminus_139/050.png
3474,Spoon,3RBI0I35YH22ZGILLR3I4TF9FKZY31,3X4JMASXCQ8DS0O6IECHJ4FNWUQB06,A24F42H3K58D8A,-8076727091952177151,spoon,8,rxplus,1,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxplus_001/050.png
3475,Spoon,3XU9MCX6WRB4HXAG3WXJDNHK6JK2RS,3WLEIWSYHSGUFNU6XTQRO3B0O5GH2D,AWMQJBTBQB8AX,-8597628288851344313,spoon,8,rxplus,7,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxplus_007/050.png
3476,Spoon,3UY4PIS8RUKCDE0SRLGOZK25DGH1NM,30IQTZXKAO5K53R7NA4Z816FFX00XQ,A24F42H3K58D8A,-48222115150678432,spoon,8,rxplus,13,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxplus_013/050.png
3477,Spoon,3RWB1RTQEMMURZWQ6L2VIJU8R1PP8R,34T446B1C4DW25GCWE8CUOL5EFW0C8,A3DLDEPUIIAN9P,4662430772748255465,spoon,8,rxplus,19,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxplus_019/050.png
3478,Spoon,3XD2A6FGGQTRIWVS3UC3DKUUYRC9SE,3WQ3B2KGECFDZP9OEXGHX9YX1MJ1BM,A24F42H3K58D8A,3807615951940502554,spoon,8,rxplus,31,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxplus_031/050.png
3479,Spoon,3Z33IC0JD3L7AOCWXPH8O7E1XV79VK,3VBEN272MOY9KQGT72NFULC37Z1GSF,A3DLDEPUIIAN9P,-7417760434951505251,spoon,8,rxplus,37,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxplus_037/050.png
3480,Giraffe,3LVTFB9DF8HUKQ3NPWT8A11GKGMGQN,3LJ7UR74RLCWSXV4454SM25UUVHN4K,A3DLDEPUIIAN9P,8662395553994747394,spoon,8,rxplus,43,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxplus_043/050.png
3481,Spoon,39N6W9XWSGM3TSU9G6A2NN4IJP6GYT,38BQUHLA90ZUE8KMBO41NLMZ6Y9MOZ,AK2BB7OB8HYIP,6948093949488298497,spoon,8,rxplus,55,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxplus_055/050.png
3482,Spoon,3BDORL6HLNCHFF2I0PMPP0Q6IAYRCR,3ZV9H2YQQH61XVLEWSQW8GQF98G3WZ,A1S88VQY8G8CNC,6638371221887662661,spoon,8,rxplus,61,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxplus_061/050.png
3483,Spoon,3E6L1VR4YZLVW8O8Z39SMBKDJ0CF6S,384PI804XW0C9M58T0YC9TPN0IF0SZ,AWMQJBTBQB8AX,-1323009391848290669,spoon,8,rxplus,67,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxplus_067/050.png
3484,Spoon,32ZCLEW0C2JJBGS9XPZM793M7CJJP5,3CTOC39K3BPXSUM2R5A7W78NCD8J72,A24F42H3K58D8A,-99860813650144294,spoon,8,rxplus,73,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxplus_073/050.png
3485,Spoon,3APP19WN84D1A8K3ANFA4WKPKFD6GJ,337RC3OW0915YABYCOP0I01I2MHVL9,AK2BB7OB8HYIP,5808097968125814913,spoon,8,rxplus,85,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxplus_085/050.png
3486,Spoon,3UQ1LLR27D7IJ2A7BRT2XTRJCFNLAS,3EA3QWIZ4MUOVHZ3MQS8P2L5OVXTIZ,A2RMR0ZSQ575XZ,-8283838740263957960,spoon,8,rxplus,91,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxplus_091/050.png
3487,Spoon,3I01FDIL7P7AGNRBLV2Z8Y0GRIV2DO,3YMTUJH0DWFUNA0O11Q4V1BMJDA4T9,A3S48MJA5J93LZ,3987438088462271605,spoon,8,rxplus,97,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxplus_097/050.png
3488,Spoon,309D674SI2KUZ8LT4S0ZPLL20OUCBY,3EJJQNKU9V4BJ7BRCJ5SPBJ80XVHRR,A1S88VQY8G8CNC,9052376870808647366,spoon,8,rxplus,109,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxplus_109/050.png
3489,Spoon,3LOJFQ4BP0E5X3V1A1838UMA8IGDKK,3EFE17QCRG4NKMB4R85XFLO4MZFSHR,A24F42H3K58D8A,-4429994897492828065,spoon,8,rxplus,115,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxplus_115/050.png
3490,Spoon,386T3MLZMQUR3IS6P0N53IT0JTC802,36W0OB37H0DKLYXIM0Z5BEL79E0HZ6,A24F42H3K58D8A,6118491272525188883,spoon,8,rxplus,121,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxplus_121/050.png
3491,Spoon,3QGHA0EA1MZ3D6RYLJ001FS5S4BBW5,352YTHGROZC4I19T179FHI8Y8H34HJ,A14OYCOHYIUMSE,2868146188932487437,spoon,8,rxplus,127,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rxplus_127/050.png
3492,Spoon,33BFF6QPJ4AYABNL6QLUJWUT4CZ3W7,3GGAI1SQEZXT5JNJLJVASLSIHIICMG,A24F42H3K58D8A,4070716484480678422,spoon,8,ryminus,1,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryminus_001/050.png
3493,Spoon,3HO4MYYR25NKFQLYUS4R8BLGTNQ6UH,3WYGZ5XF30EEMCCCXT8USD4WEGDSKP,A24F42H3K58D8A,-546931958973232066,spoon,8,ryminus,7,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryminus_007/050.png
3494,Spoon,3DIIW4IV9SU1RCMKHNMYSADR31Y4IN,3K3R2QNK8F2AKTLPI1C5H584OJU9U0,A3DLDEPUIIAN9P,-2028370697358974668,spoon,8,ryminus,13,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryminus_013/050.png
3495,Spoon,3UAU495MJLRA4WR2UOQLPB77ENLUOV,3SB5N7Y3O739JHWHY04VKF6KC7P0GJ,A3DLDEPUIIAN9P,7894650799784437161,spoon,8,ryminus,19,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryminus_019/050.png
3496,Spoon,32K26U12EQNJDEPD95MAA3XROGMDV5,3IAEQB9FMIJZFNNBPHW8LPCR0KIWD1,A3DLDEPUIIAN9P,-4072195434450885424,spoon,8,ryminus,31,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryminus_031/050.png
3497,Giraffe,3WGCNLZJLI73R29F2R2L3FQBZCE1D3,3BXQMRHWK3XPRD4J7AGAMREOOIMMUX,A3DLDEPUIIAN9P,-7523250190699846003,spoon,8,ryminus,37,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryminus_037/050.png
3498,Spoon,3H6W48L9G7O5H0S84OI1WZXU98RPW5,3B3WTRP3DF110HCNZH2ZBMDC5S4294,A2RMR0ZSQ575XZ,326368890860740097,spoon,8,ryminus,49,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryminus_049/050.png
3499,Spoon,36FQTHX306Q6M8PABZPYWIH8UBJB31,3HMVI3QICNR9CX2ZOPU15KWYMVLY1I,AWMQJBTBQB8AX,5167958038074809846,spoon,8,ryminus,55,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryminus_055/050.png
3500,Spoon,3NZ1E5QA72090NCEPIDRBFFS878B5P,338JKRMM2AYJKQPAA8J6ULUY0TUAHZ,A24F42H3K58D8A,-1940823950373369944,spoon,8,ryminus,61,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryminus_061/050.png
3501,Spoon,32FESTC2OKP9V7UZ4JHUUBDQP92UCY,3EWIJTFFVS6BZ30QS5E7KCL8ZR70EZ,AWMQJBTBQB8AX,-6207726945308130887,spoon,8,ryminus,73,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryminus_073/050.png
3502,Spoon,3G57RS03IK4FCACI6PKGAMCOE1V25E,3QBD8R3Z25IEAIVG5K451R5ZK574O1,A24F42H3K58D8A,-2485871717866035575,spoon,8,ryminus,79,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryminus_079/050.png
3503,Spoon,3L7SUC0TUXT6O7UAJ1XO80UV3Y30MK,39PAAFCODQZTHNJ3LXRR4RBZWX8TVB,AWMQJBTBQB8AX,2055305044320477587,spoon,8,ryminus,85,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryminus_085/050.png
3504,Spoon,3CZH926SJFDPB7KYL4W77VFZB8RE4O,352YTHGROZC4I19T179FHI8Y8JCH49,A24F42H3K58D8A,-5736394178838821974,spoon,8,ryminus,97,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryminus_097/050.png
3505,Spoon,3MQY1YVHT6JH1QTR7ZBTD8CGOXGB2N,3WOKGM4L75FXBUDFMJH3POFM3SYO0A,AWMQJBTBQB8AX,-2685347596961106706,spoon,8,ryminus,103,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryminus_103/050.png
3506,Spoon,32K26U12EQNJDEPD95MAA3XROGLDV4,3FPRZHYEP26OI6L96IL0ME712Y8V39,A24F42H3K58D8A,728362806644728221,spoon,8,ryminus,115,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryminus_115/050.png
3507,Spoon,3D17ECOUPHU59A7I92W9Q64Z8ZR137,3Y54SXRO1PKT48U3G7HM859GIQZUTN,A3S48MJA5J93LZ,8121111894876734391,spoon,8,ryminus,121,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryminus_121/050.png
3508,Spoon,3CKVGCS3QJ49M27F3YTAK9T1VNKS0N,3SUWZRL0M2C6DEM5UUUOTDVZCWQ6E7,AK2BB7OB8HYIP,522120010147737953,spoon,8,ryminus,127,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryminus_127/050.png
3509,Spoon,3Q9SPIIRXMLYUWM6F504648ZAMSAWB,3TMFV4NEPCDNYSRK89LSZXYQPTKW8U,A3DLDEPUIIAN9P,3358469879187580093,spoon,8,ryminus,133,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryminus_133/050.png
3510,Giraffe,3ZUE82NE1D0I0M7WSI6Q6PG4PV38F8,3P4RDNWND95UHE3YAWE4NWYWQVDJIV,AK2BB7OB8HYIP,2317295484428520348,spoon,8,ryplus,1,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryplus_001/050.png
3511,Spoon,3M47JKRKD00MHTELRP3MCJ3RWWZ864,3LQ8PUHQFPRYQ888MWBJBJIHD1BIHN,AWMQJBTBQB8AX,-721166680192587257,spoon,8,ryplus,7,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryplus_007/050.png
3512,Giraffe,3SV8KD29M7R8040X2JX0ZM5DW0OZK3,32ZKVD547JM99SN311U0L2DUZ6Y3BH,A3DLDEPUIIAN9P,-4595775262975968221,spoon,8,ryplus,13,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryplus_013/050.png
3513,Spoon,3L7SUC0TUXT6O7UAJ1XO80UV3Y10MI,3TY7ZAOG5JJEL3S0ORPAI7YDJOPK0P,A24F42H3K58D8A,-1286460919520130550,spoon,8,ryplus,19,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryplus_019/050.png
3514,Spoon,3GITHABAD1KJ2ZIOAPG243CA5MW2N5,3P4MQ7TPP1BECNRGGU963LB6NYPBBU,AWMQJBTBQB8AX,-413538423456843808,spoon,8,ryplus,31,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryplus_031/050.png
3515,None of the Above,34XASH8KMTL9COYU0MCEN1V3B6CMPA,3RANCT1ZVJGT8M0MGLQ18B3UCIIBUV,A36A780ODXBDEH,5282225827480261997,spoon,8,ryplus,37,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryplus_037/050.png
3516,Spoon,3V7ICJJA0DFR448EBDUH6N9E8BD4BD,3QFUFYSY92EK45IN6HLFEXWLS4SF42,A24F42H3K58D8A,-6067575041380890392,spoon,8,ryplus,49,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryplus_049/050.png
3517,Spoon,3R868ACW5VB3YI4ECSCL1UDKPJAGZK,317HQ483IBRQ04UJPU6WG3FDZFKNI5,AK2BB7OB8HYIP,6763940950812258664,spoon,8,ryplus,55,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryplus_055/050.png
3518,Spoon,3V0TR1NRWD1MLU3M5ZULBCP8QTR4AH,3X66WABAJ0H509VEHNMEMD4RFH13G5,A14OYCOHYIUMSE,2636457349583772867,spoon,8,ryplus,61,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryplus_061/050.png
3519,Spoon,3RSBJ6YZFFPLLEUCZZVM3B64404OFO,3S4AW7T80FH64XSJSSOD9A15P03L42,A24F42H3K58D8A,3893903322507604235,spoon,8,ryplus,73,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryplus_073/050.png
3520,Spoon,3P458N04R4GOETWSCV3B2538704X2I,3R2PKQ87N07KIM9JDTRW3OQDUNTMIJ,A24F42H3K58D8A,-1325790202538528170,spoon,8,ryplus,79,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryplus_079/050.png
3521,Spoon,3GVPRXWRQKTYAZ43JLK5VMX1U3OI7L,3R6P78PK7OAAZQT8W2S54Q8P9IKTGM,AWMQJBTBQB8AX,1880007480317885875,spoon,8,ryplus,85,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryplus_085/050.png
3522,Spoon,34R3P23QIV0D4JUKLBAWNQV3NHIHWT,3DIP6YHAPGRTHS5TN9RMDRRQIRGE81,AK2BB7OB8HYIP,1709297725533043332,spoon,8,ryplus,97,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryplus_097/050.png
3523,Spoon,3UUSLRKAVO2H2OOHR7JU4PHO2YF7D7,3CN4LGXD51NQ4WZIB7D33I31YFF4YL,A24F42H3K58D8A,-4180366110024890381,spoon,8,ryplus,103,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryplus_103/050.png
3524,Spoon,3NSM4HLQOUTLXFX1SSYK4F5IQ3WQQT,39O5D9O87XRSJXF9F1QVWMJCHR1C30,A24F42H3K58D8A,-1548520317835692600,spoon,8,ryplus,115,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryplus_115/050.png
3525,Spoon,3RSBJ6YZFFPLLEUCZZVM3B64406FOH,386PBUZZXJWW7FB4VZBHFCQO7XGJLE,AWMQJBTBQB8AX,-6275670737516124246,spoon,8,ryplus,121,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryplus_121/050.png
3526,Spoon,38Z7YZ2SC618GH9IFKTBVDEWZTEIQH,36H9ULYP66TA7N189O8JKZL4AZTJF4,A2IQ0QCTQ3KWLT,-1733399120152366331,spoon,8,ryplus,127,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryplus_127/050.png
3527,None of the Above,3XAOZ9UYS2QXGBDK7D853EXAIR61QB,3SITXWYCNZ8LPQUHLQ1OSI2Y63UXBA,A1S88VQY8G8CNC,4837767815626425235,spoon,8,ryplus,133,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/ryplus_133/050.png
3528,Spoon,3D5G8J4N6D3QU3LAVVMPF7FDR2AVT6,3SLE99ER0RCAULUWM8P9P3I9E19ZBM,AWMQJBTBQB8AX,-8663564679671751167,spoon,8,rzminus,1,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzminus_001/050.png
3529,None of the Above,3DGDV62G8R8J5KU1Q4TU8SH551Y2P2,3UN61F00H0OZ3ERWBH4J0EGIVP35RZ,A1S88VQY8G8CNC,-8882590473800380537,spoon,8,rzminus,7,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzminus_007/050.png
3530,Spoon,3HFWPF5ALCI53U6CMLBTM7R8YZ3S3H,3HHRAGRYXC4F7O1SMF0WIZGF6X1O9X,A24F42H3K58D8A,121381214053743431,spoon,8,rzminus,13,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzminus_013/050.png
3531,Truck,3WGCNLZJLI73R29F2R2L3FQBZCF1D4,3LEIZ60CDNYR6SFZOOBDYXNJQ11Z97,A24F42H3K58D8A,-6082929051786559537,spoon,8,rzminus,19,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzminus_019/050.png
3532,Spoon,3R6RZGK0YIBMBPK4519ONO7S64SVYV,3DHE4R9OC0AGFRZVDN8933ZZ952G2C,A24F42H3K58D8A,1048997462693041493,spoon,8,rzminus,31,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzminus_031/050.png
3533,Giraffe,3TKSOBLOIOFBP3TNQS44E1FKI3WBBS,3I02618YA45VCG1WZQ823V8JTOHPUI,A10249252O9I20MRSOBVF,2676794029909077362,spoon,8,rzminus,37,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzminus_037/050.png
3534,Airplane,39WICJI5BWR246SQHD51I0OBLE23ZW,3CN4LGXD51NQ4WZIB7D33I31YDN4YP,A14OYCOHYIUMSE,-1031040916560652089,spoon,8,rzminus,49,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzminus_049/050.png
3535,Spoon,3S1WOPCJGJSFEP3JOBJBDX4IT5HEJF,3FTOP5WARJNJAJMI66PYHSY04Z0J00,A24F42H3K58D8A,4873765780613737777,spoon,8,rzminus,55,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzminus_055/050.png
3536,Spoon,324N5FAHT0ARRKVN1M8XEGSH8PJKVP,3VELCLL3GOI3C6L4JZ2DGZPIGKK1FD,A24F42H3K58D8A,1721326327499886822,spoon,8,rzminus,61,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzminus_061/050.png
3537,Spoon,3OLZC0DJ9ME0LP5Z1JNL10D4GLTIVB,3LJ7UR74RLCWSXV4454SM25UUTKN4J,A14OYCOHYIUMSE,-5604155450809102036,spoon,8,rzminus,73,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzminus_073/050.png
3538,Giraffe,37VE3DA4ZXGLGGW9QKE00CIIDG0HBD,36NEMU28XJC2JHTO2AVB4FZL90AWMN,AK2BB7OB8HYIP,-6499281810663496026,spoon,8,rzminus,79,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzminus_079/050.png
3539,Spoon,38F60IALBJGA12KUSYY0UEPNX6Y0TK,32XVDSJFP3WG71VHOQ64G8JW5RE2M6,AWMQJBTBQB8AX,-6262927518154727538,spoon,8,rzminus,85,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzminus_085/050.png
3540,Spoon,337F8MIIN2CQKH54DXXSM6DVH7I40T,33FOTY3KEQKW9U1USXCC8T4FJ9XC1M,AK2BB7OB8HYIP,-7118516270159659634,spoon,8,rzminus,97,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzminus_097/050.png
3541,Spoon,3TTPFEFXDWJFA4FEUTXSPWWQZFNH6Q,3P529IW9K2KG2DP8C9KW0EYWEQBFLJ,A24F42H3K58D8A,2913981711784654639,spoon,8,rzminus,103,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzminus_103/050.png
3542,Spoon,38O9DZ0A75MBVECWB8UL2SQOAW626U,30JNVC0ORDJB76WRZ4GSKL934BAHQ7,A24F42H3K58D8A,4824175693519904254,spoon,8,rzminus,115,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzminus_115/050.png
3543,Spoon,3G9UA71JWYTU5AO913557NC17IEJ7Z,3NAPMVF0Z0EXMYOUKK4FXQM6A4K270,AK2BB7OB8HYIP,-7039594436632659053,spoon,8,rzminus,121,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzminus_121/050.png
3544,Giraffe,3HXK2V1N5NEDS712NL37EJ3D4ABG2C,358UUM7WR32EQI5FZAJGYYUEMV57RN,A3EV2X1PS147FM,8515434818128630546,spoon,8,rzminus,127,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzminus_127/050.png
3545,Spoon,3UUSLRKAVO2H2OOHR7JU4PHO2YED7C,33JKGHPFYGTCWNKAA94O8WMUGM8MNK,A24F42H3K58D8A,-4115586938498081105,spoon,8,rzminus,133,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzminus_133/050.png
3546,Spoon,3S8APUMBK0I12K53VUQ0XR65X1LFBB,31QTRG6Q2XCCTPL19R5R6GEWPB9PYV,A24F42H3K58D8A,8023035455856809402,spoon,8,rzplus,1,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzplus_001/050.png
3547,Spoon,3YOAVL4CB3GNM2BUHRAKS5GHZEZ4ZJ,3SNLUL3WO8M5LVMY7YFVMEZZODNLUL,A24F42H3K58D8A,-8372428726442400681,spoon,8,rzplus,7,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzplus_007/050.png
3548,Spoon,3D1UCPY6HJ8NKAR38N5O5GR7M5X83Y,3KMS4QQVK6P5I77QR98VLELHPQNKF2,A3DLDEPUIIAN9P,-3349186279767312551,spoon,8,rzplus,13,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzplus_013/050.png
3549,Spoon,337F8MIIN2CQKH54DXXSM6DVH7F40Q,3VNL7UK1XJI4LQXDLIMNM58D81EFTZ,A14OYCOHYIUMSE,-5739566389988625406,spoon,8,rzplus,19,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzplus_019/050.png
3550,Spoon,3GITHABAD1KJ2ZIOAPG243CA5MVN2P,3STRJBFXO0QF1CPRMTDK2I0IGZVTKJ,A3DLDEPUIIAN9P,723141843588061700,spoon,8,rzplus,31,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzplus_031/050.png
3551,Spoon,3AFT28WXMI15V5W2071768JWKSXOIG,323Q6SJS8MFEGH6ILO5Y8M5PX9EHFQ,A24F42H3K58D8A,6539909843335102007,spoon,8,rzplus,37,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzplus_037/050.png
3552,Giraffe,3JHB4BPSGN8F5GGFBQNYIKFTG3RQ96,3VELCLL3GOI3C6L4JZ2DGZPIGKC1F5,A3DLDEPUIIAN9P,7809811796919203294,spoon,8,rzplus,49,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzplus_049/050.png
3553,Ball,30F94FBDOUJBLPN4QEVPEVL6OAUBTG,3PJ71Z61R81UBWURGD2L6337DMH19D,A3DLDEPUIIAN9P,5026181303047693257,spoon,8,rzplus,55,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzplus_055/050.png
3554,Spoon,37M4O367WMH5JEGBG730PVQMK6BM5O,3ZDAD0O1T5CLLCOYLCS9SC8KC70XT0,A32JEH06T23HDF,9078776875198743765,spoon,8,rzplus,61,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzplus_061/050.png
3555,Spoon,31MBOZ6PBRQ6CH75V5PT3OH7CI9CLM,33F859I56ACO30U2GMJ2PWE4ICQBH8,A1S88VQY8G8CNC,1340905372501592294,spoon,8,rzplus,73,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzplus_073/050.png
3556,None of the Above,308KJXFUKU562FICK0VTJK106SAATL,3KIBXJ1WD9TZOKKJQCRL88UVHRHOKV,A3DLDEPUIIAN9P,6332551406018814433,spoon,8,rzplus,79,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzplus_079/050.png
3557,Spoon,3SA4EMRVKY1C9ARNBHPGP4OQ83C0PE,3Q8GYXHFET1VXC2DTKEOBJHWVNIC5G,A24F42H3K58D8A,3686423074171790095,spoon,8,rzplus,85,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzplus_085/050.png
3558,Spoon,3BVS8WK9R3ULCB7TW2WL0OJXDTEBIZ,3F0BG9B9MTMNNJH1D5BA6UNBPHA7YD,A24F42H3K58D8A,7653909432992880228,spoon,8,rzplus,97,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzplus_097/050.png
3559,Spoon,3J5XXLQDIPALVMNGGGGYXUBFX3W3VW,3EF8EXOTT5UJH8702PTYVXHA9QT1J6,AWMQJBTBQB8AX,7456067036167440128,spoon,8,rzplus,103,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzplus_103/050.png
3560,Spoon,3AJA9FLWTFXBPSJ914IHJEAISR5IFN,37Z929RLGD7DPV2ZR2MMT4RSXTTTSL,A24F42H3K58D8A,-3401490595050026370,spoon,8,rzplus,115,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzplus_115/050.png
3561,Spoon,3VI0PC2ZB1J2L0LXZT189I6B851XOP,34S6N1K2ZZI0G9GE7Z8W3ZA9U58HL3,A3DLDEPUIIAN9P,6672014376450853167,spoon,8,rzplus,121,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/spoon/test/08/rzplus_121/050.png
