,HumanRecognition,HITId,AssignmentId,WorkerId,hashed,ca,no,tr,fr,ratio,path
3122,Mug,36JW4WBR19JBTX8PVM0WJ293SE0FH1,3OUYGIZWRBXFWUPG1JUIEOKCDUT0PW,A3FPKH2F4IACUQ,-2327157599848663842,mug,13,rzplus,61,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/13/rzplus_061/025.png
3123,None of the Above,3126F2F5GB2B006HJOOVATQU24TEPL,35K3O9HUAFC2W7FGVNXSNJ8C4OYFE9,AGQKBH53S12SZ,-2025895728640029554,mug,13,rzplus,73,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/13/rzplus_073/025.png
3124,None of the Above,3KI0JD2ZV4HIHF92HKBGYJ7WLC067M,3GNCZX450MMBX7NYTLRB3UWPMGZPA6,A3FPKH2F4IACUQ,1741065156858251012,mug,13,rzplus,79,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/13/rzplus_079/025.png
3125,None of the Above,3ZTE0JGGDHREI2A28X5LV5L17NKOCL,3LUY3GC633ZTE5P0MIFRT3UZK7GP7Z,AGQKBH53S12SZ,-1532264705165955199,mug,13,rzplus,85,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/13/rzplus_085/025.png
3126,Mug,3SA4EMRVKY1C9ARNBHPGP4OQ83K0PM,32Q90QCQ1WKDCT7UWYOP3W0HCKLKEM,AX7K5UODLEK72,3856618986242322640,mug,13,rzplus,97,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/13/rzplus_097/025.png
3127,Mug,3E6L1VR4YZLVW8O8Z39SMBKDJ0H6FO,3COPXFW7XFBH9KWK5C40X8ZLQQJPK6,A34RGSBBFQ6HI1,-3060955604213956529,mug,13,rzplus,103,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/13/rzplus_103/025.png
3128,Mug,3PN6H8C9S7PZLQMFYAVEEGJE36SDAB,3P529IW9K2KG2DP8C9KW0EYWDLOLFR,AX7K5UODLEK72,4523130599691119018,mug,13,rzplus,115,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/13/rzplus_115/025.png
3129,Cup,3UQ1LLR27D7IJ2A7BRT2XTRJCFTLAY,37ZHEEHM60LM7GKDOKIKG0RYFAA37L,A22VGT2F28LTWC,1033214783479588408,mug,13,rzplus,121,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/13/rzplus_121/025.png
3130,Mug,3R868ACW5VB3YI4ECSCL1UDKPJGZG9,37Q970SNZI7CGBQQPJ2CNY8X568S19,AX7K5UODLEK72,-796005883546736369,mug,13,rzplus,127,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/13/rzplus_127/025.png
3131,Mug,3FHTJGYT9QZ9KE28PJEJAWB6FK9GP5,3R6P78PK7OAAZQT8W2S54Q8P9EUTGO,AYS8A6E6H121A,-3967052405723490592,mug,13,rzplus,133,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/13/rzplus_133/025.png
3132,None of the Above,3GMLHYZ0MHWMYAV40BZJR259SXQUYC,3DOCMVPBTRDIE55AMAJOLBBUK7QNNI,AYS8A6E6H121A,8500427377143612621,mug,14,rxminus,1,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxminus_001/025.png
3133,None of the Above,3XABXM4AK44FRBX56YHKIOKIWXHQ8P,3JNQLM5FT8LW1JDWOE5PGV475I72LF,A3FPKH2F4IACUQ,-4052248430981589061,mug,14,rxminus,7,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxminus_007/025.png
3134,None of the Above,3GITHABAD1KJ2ZIOAPG243CA5M2N2W,3TU5ZICBRH0IEVVYW0MM78G41OM8QD,A3FPKH2F4IACUQ,1233121741070949782,mug,14,rxminus,13,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxminus_013/025.png
3135,None of the Above,3Y3CZJSZANSWGUT3LFZHBUKWQTI5R3,37UEWGM5HX70FWQDAU27XO31I3UR1M,AX7K5UODLEK72,-896908533837305856,mug,14,rxminus,25,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxminus_025/025.png
3136,None of the Above,3SA4EMRVKY1C9ARNBHPGP4OQ83L0PN,333U7HK6IDED93NCIIDTWZIJYKXJD9,AX7K5UODLEK72,957818953280451754,mug,14,rxminus,31,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxminus_031/025.png
3137,None of the Above,3VAOOVPI42RZFL1B8IIS677U6RULLI,39LOEL67OW4Q7UPWYPAQU0NTRWD38A,AX7K5UODLEK72,-7826636131581546160,mug,14,rxminus,37,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxminus_037/025.png
3138,None of the Above,3P4C70TRNUGJTTNAXRLCTF2MAA8LGC,3FDJT1UU787DGAE1LXVMZ2U40SO5KB,AX7K5UODLEK72,-7349053912384628598,mug,14,rxminus,49,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxminus_049/025.png
3139,None of the Above,3R5LWXWHS37ETN4ZBAO049X9HJGXG8,3FTYUGLFSYK5248RTG9ZVPZEFI75DB,AX7K5UODLEK72,-7852811967155075934,mug,14,rxminus,55,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxminus_055/025.png
3140,None of the Above,3LCXHSGDMW58DSM9B5SP5YV5PO0ES1,32KTQ2V7RHER7LGG9ZLJQVRAASX9M3,AGQKBH53S12SZ,1528107774347944817,mug,14,rxminus,67,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxminus_067/025.png
3141,None of the Above,373L46LKQA5I0PVTKXUEBSHND2LJKC,3YDGXNSEO3TBPQ80Y3F945FZ5WG483,AX7K5UODLEK72,-6866153198639791848,mug,14,rxminus,73,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxminus_073/025.png
3142,None of the Above,3H4IKZHAMEHFRL7HW8EMWRF8GHSNNM,3R6P78PK7OAAZQT8W2S54Q8P8CKGTW,AX7K5UODLEK72,6983558229249122653,mug,14,rxminus,85,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxminus_085/025.png
3143,None of the Above,3BJKPTD2RFBY1W4TMBHFEAQA6W6TRK,3JMSRU9HQMTRS416V22W55BYTJAVE4,AX7K5UODLEK72,8463149287253114305,mug,14,rxminus,91,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxminus_091/025.png
3144,None of the Above,3D3B8GE8A5QU54F0BD89IFPJB7EP9N,3MTMREQS4ZH1HGKZ5756VO4LFD9AWT,AX7K5UODLEK72,3395720068918836668,mug,14,rxminus,103,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxminus_103/025.png
3145,None of the Above,31MCUE39CNL2DPXLRLHCXT85AOGG3S,3M1CVSFP644WXJODTY603ZMZRCJQAW,AX7K5UODLEK72,2962704771272676085,mug,14,rxminus,109,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxminus_109/025.png
3146,Airplane,3MVY4USGC9MKTXOV7OIGQDTXHH9ISG,39LNWE0K4YV3VUESMVIIUY77755IU8,A3FPKH2F4IACUQ,-4983131877811634902,mug,14,rxminus,115,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxminus_115/025.png
3147,None of the Above,3WGCNLZJLI73R29F2R2L3FQBZCND1O,37XITHEIS08K2Z0BQRRREKMSN1ACRP,A3FPKH2F4IACUQ,-4305684931557117175,mug,14,rxminus,127,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxminus_127/025.png
3148,None of the Above,3BC9H1KCZXBZQEK9VBEK9QQ6DD2YWG,3H7XDTSHKGQ2R7X2R7XGRAFOD8IGW7,AX7K5UODLEK72,2052663990860801610,mug,14,rxminus,133,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxminus_133/025.png
3149,None of the Above,3PUV2Q8SW73440R74OVA9R3KLODBD4,3R08VXYT7GUJYEM1Y4TMLX2VD4J7WC,AGQKBH53S12SZ,6497832206907441996,mug,14,rxminus,139,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxminus_139/025.png
3150,None of the Above,3OCZWXS70R6LDWYQGV2LPIBXK1T5LD,31UV0MXWNUBMAFODLUAAMMFR7NJI5U,AX7K5UODLEK72,-8193189601618736005,mug,14,rxplus,1,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxplus_001/025.png
3151,None of the Above,3TLFH2L6ZCNHXCN87L2ED2I2U4NT22,352YTHGROZC4I19T179FHI8Y7ESH4E,A22VGT2F28LTWC,1525137152633726851,mug,14,rxplus,7,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxplus_007/025.png
3152,None of the Above,3OZ4VAIBF0EWG0P5J18LD1S4T0RJVX,3ZOTGHDK5MAXC3XRVL0NZUL5YHNSO1,A3FPKH2F4IACUQ,244403310677260938,mug,14,rxplus,13,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxplus_013/025.png
3153,None of the Above,3MWOYZD5XYNX967TXNEZBGFD6RYON3,3DUZQ9U6SQNS2N6OWXM1UMFDT9VVSE,AGQKBH53S12SZ,5312558823180634691,mug,14,rxplus,19,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxplus_019/025.png
3154,None of the Above,3VGZ74AYUJFQQPT4KESDQWCZG1SGCP,32N49TQG3KHO2RKUFX0A9ML773AVA4,AX7K5UODLEK72,5553929027725089397,mug,14,rxplus,31,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxplus_031/025.png
3155,None of the Above,3D0LPO3EBEYRL5B74PNASWDKAB2YO3,3FIUS151DZ16UL72C2TY57T0JKMGG2,AX7K5UODLEK72,-2998195860978694742,mug,14,rxplus,37,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxplus_037/025.png
3156,None of the Above,3087LXLJ7PF0IX2TXETBDAAM6XY0FK,3F6KKYWMNF09STEXXG5LP6Z0740DN5,A3FPKH2F4IACUQ,5338406359408922627,mug,14,rxplus,49,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxplus_049/025.png
3157,Mug,3FO95NVK6FZXMWREXBCP45UO4DRSRT,36H9ULYP66TA7N189O8JKZL4AXAFJD,A3FPKH2F4IACUQ,4837944674218983956,mug,14,rxplus,55,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxplus_055/025.png
3158,None of the Above,37VE3DA4ZXGLGGW9QKE00CIIDG6BHD,3KIBXJ1WD9TZOKKJQCRL88UVGMLKOK,AGQKBH53S12SZ,3643906093763978760,mug,14,rxplus,61,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxplus_061/025.png
3159,Car,3BAKUKE4AKBXSCSKKSX5847FEDCR16,3GLB5JMZF1U3I1XBACSQZMQ35RJGD2,AX7K5UODLEK72,-3808388952054034812,mug,14,rxplus,73,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxplus_073/025.png
3160,None of the Above,37OPIVELVX2GX6RHK6E451YCVYMHAP,34FNN24DCQ880F3IPCWD8A9FY70Y52,AX7K5UODLEK72,565594630739890185,mug,14,rxplus,79,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxplus_079/025.png
3161,Car,3QD8LUVX50XGDQFFUE590C6KRA3X5R,3M23Y66PO667NXRNVPETIUZECG86S2,AGQKBH53S12SZ,-2437469948275238689,mug,14,rxplus,85,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxplus_085/025.png
3162,None of the Above,3K2CEDRADE074GR1H3LYSBW0096TMV,3EFVCAY5L781S8RL1A2DA74INTV8JN,A3FPKH2F4IACUQ,-4894661997476538362,mug,14,rxplus,97,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxplus_097/025.png
3163,Mug,38Z7YZ2SC618GH9IFKTBVDEWZTMIQP,3C5W7UE9CJPH8HYECFRX6YDSHVGMXR,AGQKBH53S12SZ,1314527487281709107,mug,14,rxplus,103,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxplus_103/025.png
3164,None of the Above,3P7QK0GJ4WKDJOW7DDRWZQJJF0AZ2P,38F71OA9GXV08V7TCLLB0RDLDQSFM1,AGQKBH53S12SZ,8218078728362305688,mug,14,rxplus,115,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxplus_115/025.png
3165,None of the Above,32K26U12EQNJDEPD95MAA3XROGTDVC,39GHHAVOMJQ0974JP7C0TVODK6JJ48,AGQKBH53S12SZ,4442063116245921467,mug,14,rxplus,121,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxplus_121/025.png
3166,None of the Above,37M4O367WMH5JEGBG730PVQMK6LM5Y,3SB5N7Y3O739JHWHY04VKF6KC3CG0E,A3FPKH2F4IACUQ,3229792786136894023,mug,14,rxplus,127,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxplus_127/025.png
3167,None of the Above,3NKW03WTMP6QHCTN41XQW4N4E4JWQ9,3R6P78PK7OAAZQT8W2S54Q8P8DWGTA,A22VGT2F28LTWC,-1394144252402749879,mug,14,rxplus,133,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rxplus_133/025.png
3168,None of the Above,33QQ60S6BVHP1FZJS3OAZABPGKCU0C,3F1567XTN04IS0E81SS074BFLUGQ9W,A3FPKH2F4IACUQ,-7026446961753605291,mug,14,ryminus,1,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryminus_001/025.png
3169,None of the Above,3K3IX1W4T9Q8ANP53JM9EA03HPXPA3,374TNBHA8FUXT1MG94KG6L46U30QYK,AX7K5UODLEK72,-4960468757913925369,mug,14,ryminus,7,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryminus_007/025.png
3170,None of the Above,3EKTG13I0X2JL3JW8UJ76KMJ6WLLML,3HMIGG0U4P5RNXMKNA3GKUJ60XB8YO,A3FPKH2F4IACUQ,7189711078627651525,mug,14,ryminus,13,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryminus_013/025.png
3171,None of the Above,3TCFMTM8IHNGOSBZ52I47WZ72LX122,3DOCMVPBTRDIE55AMAJOLBBUK7PNNH,A3FPKH2F4IACUQ,-5428989857807525651,mug,14,ryminus,25,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryminus_025/025.png
3172,None of the Above,33W1NHWFZKK73NQKWSBS0DS9FDMTZA,3PJUZCGDJAFCMWECFYB0LDQFQMT98Y,A22VGT2F28LTWC,-7726101990423190350,mug,14,ryminus,31,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryminus_031/025.png
3173,None of the Above,3QQUBC640HDK3FLLYE1VUT66IV4XNI,33SA9F9TR1T47T1BLC7SR7UC0SDWEG,AX7K5UODLEK72,-6334208192672691716,mug,14,ryminus,43,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryminus_043/025.png
3174,Spoon,3538U0YQ2ITWZP1QG1BUF88T99HF3T,3JV9LGBJWXDUMYO00L66AG22A6EGOQ,AX7K5UODLEK72,-1134883407971909879,mug,14,ryminus,49,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryminus_049/025.png
3175,None of the Above,3IKMEYR0MZUIUTXLDCOMCBV6BRX2K6,3QAPZX2QN8CJ4NOAZLJ6IBCJ1J620D,AX7K5UODLEK72,6280804254132427004,mug,14,ryminus,61,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryminus_061/025.png
3176,None of the Above,3IYI9285XVZ0HRJ5SKDGN94F8TCCJS,3JAOYWH7VM3713YV9NK4QICLBOPL9Y,AX7K5UODLEK72,-465597062262477883,mug,14,ryminus,67,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryminus_067/025.png
3177,None of the Above,3NRZ1LDP8Z59BVXDFB28V3RCQA3PZ3,3WSELTNVR719PZG5A20V84XMBJPAT1,A3FPKH2F4IACUQ,-4032503483594348666,mug,14,ryminus,79,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryminus_079/025.png
3178,None of the Above,35U0MRQMVM6AHBG2ZE0QLX9QSUZVOQ,3MB8LZR5BJSRIZHMDKBTGRQ1LH5LKT,AX7K5UODLEK72,-3636749347836554748,mug,14,ryminus,85,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryminus_085/025.png
3179,None of the Above,309D674SI2KUZ8LT4S0ZPLL20O3BC6,3TK8OJTYM5KVPVQW4GI7ZHA27QAPVH,AX7K5UODLEK72,6264860146073848117,mug,14,ryminus,97,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryminus_097/025.png
3180,None of the Above,3EQPA8A387VDPKUFKYXOY750HBVJZV,3SITXWYCNZ8LPQUHLQ1OSI2Y5WRBX6,A22VGT2F28LTWC,-5124154949970666085,mug,14,ryminus,103,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryminus_103/025.png
3181,None of the Above,3AJA9FLWTFXBPSJ914IHJEAISRDFIS,3RU7GD8VPSSFX39SALD2OUQV7LSSPO,AGQKBH53S12SZ,8744930580360786522,mug,14,ryminus,115,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryminus_115/025.png
3182,None of the Above,3KQC8JMJHFRGDLSWBRZUITK6POTH3S,3L4PIM1GQXFX521GMJ9GBBEBPOIRYZ,A3FPKH2F4IACUQ,8477959339271756709,mug,14,ryminus,121,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryminus_121/025.png
3183,None of the Above,36FQTHX306Q6M8PABZPYWIH8UBPB37,3B1NLC6UG3VC7Y01FLJLZG7SKBAGP7,AYS8A6E6H121A,8739603196792170002,mug,14,ryminus,133,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryminus_133/025.png
3184,None of the Above,3P458N04R4GOETWSCV3B253870CX2Q,3U4J9857OIARABOQ3DXQYJPA3367B1,AGQKBH53S12SZ,6354295115680087954,mug,14,ryminus,139,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryminus_139/025.png
3185,None of the Above,39O6Z4JLY5WXBKUU05NM4A0J4Y5VXW,3EWIJTFFVS6BZ30QS5E7KCL8YMF0EW,AYS8A6E6H121A,-1885445316730840038,mug,14,ryminus,145,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryminus_145/025.png
3186,None of the Above,3NBFJK3IPKHRZEQ7AJ14LW6G5FEGOP,3VA45EW49RMXIJYXI2L33TYW8H71ON,A3FPKH2F4IACUQ,-5788625893095648236,mug,14,ryplus,1,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryplus_001/025.png
3187,None of the Above,3Q9SPIIRXMLYUWM6F504648ZAMZAWI,3WLEIWSYHSGUFNU6XTQRO3B0O1U2H4,AX7K5UODLEK72,-7873757838601814324,mug,14,ryplus,7,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryplus_007/025.png
3188,None of the Above,3RKHNXPHHZVRE56NWWYSIUQYUIGUKG,3HQUKB7LNJDYUDXOGETYB7H2CJEHH0,A22VGT2F28LTWC,3508902211599595375,mug,14,ryplus,13,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryplus_013/025.png
3189,None of the Above,3PMR2DOWPR0PFOR5A334319MYFZ54L,3LPW2N6LKX1RJ6JDFBZO5P321IJ5U2,AX7K5UODLEK72,-7368591327544418258,mug,14,ryplus,19,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryplus_019/025.png
3190,None of the Above,3TL87MO8DPODFTRFM7FUBU2A9V7LFC,3S06PH7KSV36EM78ST7NSZMX32ID1H,A3FPKH2F4IACUQ,-3450374381822030452,mug,14,ryplus,31,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryplus_031/025.png
3191,None of the Above,3A3KKYU7Q6GZWXVVC8Q9FV3Z43NWMN,3OWEPKL08DBTBKDN632ZPEP4KSL7NR,AX7K5UODLEK72,6448128662802018524,mug,14,ryplus,37,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryplus_037/025.png
3192,None of the Above,337F8MIIN2CQKH54DXXSM6DVH7N40Y,3300DTYQT6GZNW5P938MZICQBQ6EQ1,AX7K5UODLEK72,6695522697891615169,mug,14,ryplus,49,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryplus_049/025.png
3193,None of the Above,3CESM1J3FL2X7UA3PSJSQZ6DE39W6E,3SLE99ER0RCAULUWM8P9P3I9EXUZBZ,AX7K5UODLEK72,1310219484904993706,mug,14,ryplus,55,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryplus_055/025.png
3194,None of the Above,3J5XXLQDIPALVMNGGGGYXUBFX353V5,36NEMU28XJC2JHTO2AVB4FZL9UNMWE,AX7K5UODLEK72,8888463273299611708,mug,14,ryplus,61,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryplus_061/025.png
3195,None of the Above,367O8HRHLJ7QLQPGMZGCWCJECZ6S49,3ATTHHXXWENVCY8NR0T5E56B1NFIXT,A3FPKH2F4IACUQ,-255170735160068650,mug,14,ryplus,73,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryplus_073/025.png
3196,None of the Above,3RHLQY6EEW3KJ16YP9LN1DXEBWYD42,3DY4FPOOA5NG186BH8MW4CAH88WRV9,AX7K5UODLEK72,3837643142463673436,mug,14,ryplus,79,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryplus_079/025.png
3197,None of the Above,3ZICQFRS44H3PZZJ2K0AM1TQ099ZZX,3KYQYYSHYZ6RAEE9YV5Y4VZ5XEXODN,AX7K5UODLEK72,7456791804002865454,mug,14,ryplus,85,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryplus_085/025.png
3198,None of the Above,389A2A305RHTFLIJ6C3A54PJ9K6C0L,3NOKK93PR57AQTFK0CDM51NCTO7EEH,AX7K5UODLEK72,6060363070217086779,mug,14,ryplus,97,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryplus_097/025.png
3199,None of the Above,302U8RURK20SZQGQYZ0D689L2KUVNB,3WSELTNVR719PZG5A20V84XMAI2TAU,AGQKBH53S12SZ,5217036267326812541,mug,14,ryplus,103,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryplus_103/025.png
3200,None of the Above,3EHIMLB7GAY2EIY2N8UQ9ASH5AN8HD,3URFVVM169HPQK32MZ64UTAX3IBUZL,A3FPKH2F4IACUQ,5528055373645209399,mug,14,ryplus,115,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryplus_115/025.png
3201,None of the Above,37VHPF5VZF2BXANM1GGPYJV1SIG8C2,36H9ULYP66TA7N189O8JKZL4AX6FJ9,A3FPKH2F4IACUQ,-7690499218696034400,mug,14,ryplus,121,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryplus_121/025.png
3202,None of the Above,36KM3FWE4UBN34NNFVVZPIX589D70L,33F859I56ACO30U2GMJ2PWE4H6PHB0,AX7K5UODLEK72,-3487638052285439502,mug,14,ryplus,127,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryplus_127/025.png
3203,None of the Above,33P2GD6NSQRM9J03WXRTZF180AHHK5,3PWWM24LHWX1MCTDUPWLBQI1LIL82C,AX7K5UODLEK72,-895226312715739148,mug,14,ryplus,133,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/ryplus_133/025.png
3204,None of the Above,3NCN4N1H2JGDQCIKTI9D5WFEZSFNBY,3P4RDNWND95UHE3YAWE4NWYWPOSJIV,AX7K5UODLEK72,-2606123239104464812,mug,14,rzminus,1,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rzminus_001/025.png
3205,None of the Above,33IXYHIZC8HF8T5BHQDJEGI1RU32EO,3ZPPDN2SLZVTVXO3S1X0DNM12RJ9EU,AX7K5UODLEK72,192724592940373038,mug,14,rzminus,7,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rzminus_007/025.png
3206,None of the Above,3DA79LNS6CU6IUJRBLGJWCNU0IP3TP,3IOEN3P9SBI7TDSTI6Z9MTC5NH116M,AYS8A6E6H121A,6701675410697459389,mug,14,rzminus,13,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rzminus_013/025.png
3207,Mug,3DWGDA5PPI3PLJ91TC2F91WIZJQV14,3N2BF7Y2VUTKMRYZ7B9B3CPYU6CHMB,AYS8A6E6H121A,-3352485934213460635,mug,14,rzminus,25,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rzminus_025/025.png
3208,None of the Above,3ZQX1VYFUG4C6ZKPRLPGTJPIHW08O0,33CID57108SLM19FSEJUZ59ZBW3L35,AYS8A6E6H121A,-59947123587390703,mug,14,rzminus,31,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rzminus_031/025.png
3209,None of the Above,3QGHA0EA1MZ3D6RYLJ001FS5S4JWBY,3OF2M9AATKNBNOYQSL22O61Z0QOZK1,AYS8A6E6H121A,2244589444629807410,mug,14,rzminus,37,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rzminus_037/025.png
3210,None of the Above,33KGGVH25XGHP8EWTR3XXMT3FUY1XD,3LPW2N6LKX1RJ6JDFBZO5P321IY5UH,AX7K5UODLEK72,8171055594100638168,mug,14,rzminus,49,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rzminus_049/025.png
3211,None of the Above,3K1H3NEY8OY0VHZIKANOA2UH115GDQ,3WYP994K1BQ4JJ3WUV6I0GNFT106YC,AGQKBH53S12SZ,-5161565775441398292,mug,14,rzminus,55,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rzminus_055/025.png
3212,None of the Above,366FYU4PUJOAP9916WJNEC4V8UOKER,3GM6G9ZBKRWAR0PU75Q0HVSM50DTM3,A3FPKH2F4IACUQ,-2053198639113810141,mug,14,rzminus,67,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rzminus_067/025.png
3213,None of the Above,35A1YQPVGHFJNVQKVS58X2J53X05I0,3ZSY5X72N1ALBOXEGW0I9KG9BELROQ,AX7K5UODLEK72,3308551546013416495,mug,14,rzminus,73,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rzminus_073/025.png
3214,None of the Above,37VE3DA4ZXGLGGW9QKE00CIIDG5HBI,3H7XDTSHKGQ2R7X2R7XGRAFOC7PWGR,AX7K5UODLEK72,-2970381120475637896,mug,14,rzminus,85,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rzminus_085/025.png
3215,None of the Above,3BAWBGQGZOY3W5O3ISJOABNV25PV70,3OS46CRSLJYNFP8RPKJYTHJLBK8V62,A22VGT2F28LTWC,-5146313981592894095,mug,14,rzminus,91,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/mug/test/14/rzminus_091/025.png
